"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"MS",8,6.700510567297,5.23398576195773,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1"
"MS",9,6.91624115684094,5.11805083426029,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1"
"MS",10,4.16253047830923,3.54463314794216,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1"
"MS",11,3.88329254727475,2.80602714126808,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1"
"MS",12,3.66848431590656,2.87685216907675,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1"
"MS",1,1.69624371523915,1.76856618464961,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",2,3.76987063403782,4.34518743047831,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",3,1.40272936596218,1.64409855394883,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",4,1.60761468298109,1.04332157953281,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",5,1.41183437152392,1.49430333704116,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",6,1.37176729699666,1.44448843159066,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",7,1.60714360400445,1.83329588431591,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",8,2.77971001112347,2.40652224694104,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",9,1.59984816462736,1.87928420467186,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",10,3.09140122358176,1.94480767519466,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",11,1.37612146829811,0.999640823136819,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",12,1.3398786429366,1.06087408231368,"ssp126",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",1,2.74921468298109,2.82300489432703,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",2,3.4153190211346,3.58690355951057,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",3,2.67415517241379,2.43018242491657,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",4,0.780753392658511,0.828982869855395,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",5,1.46735695216908,1.50305817575083,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",6,1.64349955506118,1.53794327030033,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",7,2.67909844271413,2.35460556173526,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",8,2.85023904338153,2.3548254727475,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",9,1.32443526140156,1.77850033370412,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",10,2.36760767519466,1.47804638487208,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",11,1.82421179087875,1.63772146829811,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",12,1.84387219132369,1.55460311457175,"ssp126",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",1,2.10505339265851,2.38001134593993,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",2,3.71948353726363,4.10027130144605,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",3,1.88522291434928,1.66715984427141,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",4,1.62381468298109,1.12924416017798,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",5,2.09726662958843,1.88001624026696,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",6,2.09022213570634,1.64293036707453,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",7,1.86842424916574,1.95563459399333,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",8,2.8888551724138,2.51957385984427,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",9,1.87453526140156,1.9884616240267,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",10,2.28801090100111,1.89242380422692,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",11,1.33991179087875,1.40109888765295,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",12,2.03608186874305,1.55919988876529,"ssp245",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",1,3.50005016685206,3.68649199110122,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",2,4.23279321468298,4.96041001112347,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",3,2.11532936596218,2.24942113459399,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",4,1.76841468298109,1.48791512791991,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",5,2.46344082313682,2.43064849833148,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",6,2.77794794215795,2.84619165739711,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",7,3.20340812013348,3.16424104560623,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",8,3.70236484983315,3.40852224694104,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",9,2.99719332591769,3.59750033370412,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",10,3.05953993325918,2.60244315906563,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",11,2.42454727474972,2.14643437152392,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",12,2.75193670745273,2.41828053392658,"ssp245",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",1,2.28317919911012,2.74558231368187,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",2,3.23645773081201,3.61409388209121,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",3,1.66608743047831,1.71420500556174,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",4,1.12369210233593,0.880337708565073,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",5,1.43556017797553,1.36192269187987,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",6,1.12261568409344,1.32731101223582,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",7,2.45835005561735,2.45851201334816,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",8,2.17128420467186,2.13927385984427,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",9,1.44574816462736,1.87990678531702,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",10,2.60259477196885,1.99013670745272,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",11,0.988821468298109,1.39126017797553,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",12,2.16832057842047,1.82722246941046,"ssp370",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",1,4.80582113459399,4.83983715239155,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",2,5.5290383759733,5.90249065628476,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",3,2.94979710789766,3.0644275862069,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",4,3.09375661846496,2.58250545050056,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",5,3.61068598442714,3.34266462736374,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",6,3.7018447163515,3.5928787541713,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",7,4.67166941045606,4.47639911012236,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",8,5.15679388209121,4.81310611790879,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",9,3.29865139043381,3.96128420467186,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",10,4.77004315906563,4.10165283648498,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",11,2.89447308120134,2.66466662958843,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",12,4.18597541713014,3.46785150166852,"ssp370",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",1,2.86410823136819,2.88306618464961,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",2,4.17415773081201,4.41180033370412,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",3,2.5002616240267,2.35297919911012,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",4,1.38718242491657,1.16201190211346,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",5,2.82139888765295,2.51446462736374,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",6,2.31266084538376,2.26916585094549,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",7,3.22654360400445,2.97404427141268,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",8,2.55060033370412,2.56544160177975,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",9,2.01319332591769,2.46933259176863,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",10,2.98735283648498,2.2263850945495,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",11,1.73563437152391,1.9646021134594,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",12,2.35722703003337,2.00941601779755,"ssp585",2035,2065,2050,2005,"relative","CNRM-CM6-1-HR"
"MS",1,5.35605016685206,5.71071134593993,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",2,6.07171579532814,6.45390033370412,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",3,3.75782936596218,3.78331468298109,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",4,2.80669532814238,2.80814738598443,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",5,4.64517953281424,4.30647753058954,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",6,5.74557374860957,5.40062068965517,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",7,6.07670166852058,5.9433829810901,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",8,7.27145194660734,6.47255127919911,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",9,5.76819977753059,6.1560680756396,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",10,5.13182703003337,5.03118832035595,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",11,4.37204082313682,4.08638921023359,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",12,4.64784638487208,4.02854182424917,"ssp585",2070,2100,2085,2005,"relative","CNRM-CM6-1-HR"
"MS",1,0.93376362625139,1.21298420467186,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",2,1.27384805339266,0.582564849833148,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",3,0.704055172413792,0.171544160177976,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",4,1.49274304783092,1.05378109010011,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",5,1.11621468298109,0.953498220244716,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",6,1.83237107897664,1.96978120133482,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",7,2.10036707452725,1.81958309232481,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",8,1.66010800889877,2.11109977753059,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",9,2.2832085650723,1.95725472747497,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",10,0.75791446051168,0.850025027808677,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",11,0.122761067853171,-0.0953191323692992,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",12,1.86552024471635,1.30019321468298,"ssp126",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",1,1.86482814238042,2.10438743047831,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",2,1.54634805339266,1.43224872080089,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",3,0.57197130144605,0.63387319243604,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",4,1.27534627363737,1.07063270300334,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",5,1.12985661846496,1.0652659621802,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",6,2.52386785317019,2.17719733036708,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",7,2.36592513904338,2.08140244716352,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",8,0.899969299221357,1.63935784204672,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",9,1.94416340378198,1.3266063403782,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",10,1.40097252502781,1.07405728587319,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",11,0.552470745272526,0.477171190211346,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",12,1.56043314794216,1.2181254727475,"ssp126",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",1,1.77003781979978,1.64421323692992,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",2,0.772160956618466,0.588942269187987,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",3,0.675993882091213,0.624328031145718,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",4,0.550462402669632,0.130852057842047,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",5,0.464408231368186,0.50810467185762,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",6,1.39888398220245,1.46732636262514,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",7,1.94094449388209,1.64531212458287,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",8,0.871301557285872,1.06829977753059,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",9,1.94371824249166,1.65875795328142,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",10,0.689459621802003,1.09494438264739,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",11,0.584425583982203,0.151706674082314,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",12,0.582984760845384,0.276444827586207,"ssp245",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",1,2.62587007786429,2.62598097886541,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",2,1.72469644048943,1.69191001112347,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",3,1.60192936596218,1.56852480533927,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",4,0.879894660734148,0.594490767519466,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",5,0.705130812013348,0.905027252502781,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",6,2.84405494994438,2.67651023359288,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",7,3.25257997775306,2.64650567296997,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",8,2.62596929922136,2.63653526140156,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",9,3.34154404894327,2.93984827586207,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",10,1.87594994438265,2.03155083426029,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",11,2.19810622914349,1.42128409343715,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",12,1.85933959955506,1.5414383759733,"ssp245",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",1,2.11949265850946,2.19634872080089,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",2,1.30522224694105,1.11628743047831,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",3,0.76041001112347,1.04476996662959,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",4,1.13681401557286,0.925410122358176,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",5,0.681205005561736,0.685120800889878,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",6,1.55687107897664,1.69291668520578,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",7,2.50783804226919,2.09215406006674,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",8,1.29982413793103,1.59857397107898,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",9,2.2087150166852,1.88578375973304,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",10,0.821959621802003,0.954299221357063,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",11,0.786028809788654,0.477590545050056,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",12,2.01365572858732,1.59938676307008,"ssp370",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",1,4.60141846496107,4.50548097886541,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",2,3.16977708565072,2.86933259176863,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",3,2.02049710789766,2.11651512791991,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",4,2.10775272525028,1.97609076751947,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",5,2.16886629588431,2.12524338153504,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",6,3.85616462736374,4.01908442714127,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",7,3.5231573971079,3.90183470522803,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",8,3.53940800889877,3.96858042269188,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",9,3.71217630700778,4.01534182424917,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",10,2.75384349276974,3.08082180200222,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",11,2.76623526140156,2.4272744160178,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",12,2.95307185761958,2.52646095661847,"ssp370",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",1,2.48494749721913,2.59111323692992,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",2,1.37848031145717,1.04851323692992,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",3,0.450993882091211,0.767782869855395,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",4,0.70605595105673,0.638832703003337,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",5,1.13101468298109,1.04002725250278,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",6,2.26742269187987,2.44698120133482,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",7,2.77972836484983,2.53957341490545,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",8,2.04429187986652,2.18844493882091,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",9,2.55775695216908,2.38838698553949,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",10,1.492559621802,1.81189922135706,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",11,1.92613526140156,1.07143248053393,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",12,1.64287508342603,1.3310254727475,"ssp585",2035,2065,2050,2005,"relative","CNRM-ESM2-1"
"MS",1,4.75855717463849,4.57362936596218,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",2,4.32201579532814,4.12854872080089,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",3,2.46714226918799,2.55578286985539,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",4,2.79734304783092,2.22345850945495,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",5,3.04298565072303,3.0148724137931,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",6,4.65195172413793,4.69307797552837,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",7,5.92447675194661,5.60703470522803,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",8,5.64601768631813,5.62529332591768,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",9,5.36761179087875,5.10489021134594,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",10,4.55522736373749,4.79867341490545,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",11,3.33572880978866,3.10676796440489,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",12,4.36059766407119,3.73596418242492,"ssp585",2070,2100,2085,2005,"relative","CNRM-ESM2-1"
"MS",1,2.97350533926585,3.09200311457175,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",2,2.05689087875417,1.65765294771969,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",3,2.22993236929922,1.78507374860957,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",4,1.07578642936596,0.856530367074527,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",5,1.69349443826474,1.62760022246941,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",6,0.970130700778643,1.23747842046719,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",7,0.988984760845387,1.46743804226919,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",8,2.89883915461624,2.47829699666296,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",9,3.06126829810901,2.4140213570634,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",10,2.39948387096774,2.41403959955506,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",11,1.41623003337041,1.1866191323693,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",12,2.57751468298109,3.0853233592881,"ssp370",2035,2065,2050,2005,"relative","EC-Earth3-AerChem"
"MS",1,5.08166985539488,5.33730956618465,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",2,5.55237797552837,5.10035939933259,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",3,4.87727753058954,4.1931318131257,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",4,2.67543159065628,2.44971101223582,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",5,2.96146863181313,3.0140679644049,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",6,3.00345973303671,3.22037519466073,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",7,3.95194605116797,4.39526062291435,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",8,6.00628109010011,5.87715828698554,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",9,5.46828765294772,5.06658264738598,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",10,3.90172903225806,4.01034282536151,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",11,3.4764042269188,3.65195784204672,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",12,4.12858242491657,4.60130723025584,"ssp370",2070,2100,2085,2005,"relative","EC-Earth3-AerChem"
"MS",1,1.30877619577308,1.05762235817575,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",2,1.31589332591769,1.67597196885428,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",3,1.07114516129032,1.00239410456062,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",4,0.947661735261402,0.769744827586207,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",5,0.142712458286983,0.576583537263627,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",6,0.692582202447163,1.04381646273637,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",7,1.67127563959956,1.37852035595106,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",8,2.38311078976641,1.93055394883204,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",9,2.18855461624027,1.23469621802002,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",10,1.01598687430478,1.15927719688543,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",11,2.009819243604,1.51258342602892,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",12,1.92659810901001,1.62634393770857,"ssp245",2035,2065,2050,2005,"relative","EC-Earth3-CC"
"MS",1,3.62216329254727,3.38302235817575,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",2,2.60725139043382,2.90679454949944,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",3,2.91128709677419,2.71241023359288,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",4,1.89744238042269,1.82746740823137,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",5,1.16747374860957,1.65095450500556,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",6,1.4750467185762,1.71585839822024,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",7,1.97649499443827,2.19069454949944,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
"MS",8,3.29367853170189,3.05883781979978,"ssp245",2070,2100,2085,2005,"relative","EC-Earth3-CC"
