"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"Bonn",12,1.25089688542825,0.854036040044494,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",1,2.36710122358176,2.46593125695217,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",2,3.23389588431591,3.33261012235818,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",3,2.32462803114572,2.20162580645161,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",4,0.71833915461624,0.949437263626252,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",5,1.43275127919911,1.36443081201335,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",6,1.44324805339266,1.25338854282536,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",7,2.20047363737486,2.20581991101224,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",8,2.1170318131257,1.83733003337041,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",9,1.10920678531702,1.59430088987764,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",10,2.30085038932147,1.38109966629588,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",11,1.71759521690768,1.35452658509455,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",12,1.65250333704116,1.44855862068966,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",1,1.78277219132369,1.69691835372636,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",2,3.52067330367075,3.78012625139043,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",3,1.87936028921023,1.5398,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",4,1.51278431590656,1.10117274749722,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",5,1.82298998887653,1.6667340378198,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",6,1.60193515016685,1.40860467185762,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",7,1.50692202447163,1.73080378197998,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",8,2.45111245828699,1.9949042269188,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",9,1.37598097886541,1.81789121245829,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",10,1.8823149054505,1.79105450500556,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",11,1.32881134593993,1.18859110122358,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",12,1.73991624026696,1.47797474972191,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",1,2.77036251390434,2.77121835372636,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",2,3.71813781979978,4.26984560622914,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",3,1.8008893214683,2.01029677419355,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",4,1.8913617352614,1.51085339265851,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",5,2.09148031145717,2.01399532814238,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",6,2.48240934371524,2.5348530589544,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",7,2.52818654060067,2.82699410456062,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",8,3.09270278086763,2.92108809788654,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",9,2.8203745272525,3.47622024471635,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",10,2.83995684093437,2.6272383759733,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",11,2.10128876529477,1.65796529477197,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",12,2.08360011123471,1.80890378197998,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",1,1.79136573971079,1.93184093437152,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",2,3.03055717463849,3.47021657397108,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",3,1.54386351501669,1.53739032258065,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",4,1.26363592880979,0.883337263626252,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",5,1.05774160177975,1.16532436040044,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",6,0.644080311457174,0.79026273637375,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",7,2.21419621802002,2.32113926585095,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",8,1.67947697441602,1.81483003337041,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",9,1.12175839822024,1.686610567297,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",10,2.42957619577308,2.04725127919911,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",11,0.920775862068965,1.16390077864294,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",12,1.66973882091212,1.39097152391546,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",1,4.23452380422692,4.16103448275862,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",2,4.86532169076752,5.34029721913237,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",3,2.99372157953281,2.95046451612903,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",4,3.02623915461624,2.59409855394883,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",5,3.23311902113459,3.00323081201335,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",6,3.10606418242492,3.08579822024472,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",7,4.0798575083426,4.22124571746385,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",8,4.19128020022247,4.05168487208009,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",9,2.87170033370412,3.49532024471635,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",10,4.39446006674082,4.01887708565072,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",11,2.74425973303671,2.53728787541713,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",12,3.6296936596218,3.2835553948832,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",1,2.08712380422692,2.0613957730812,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",2,3.67949911012236,4.09711979977753,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",3,2.3511957730812,2.11778064516129,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",4,1.40012947719688,1.23069210233593,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",5,2.54108353726363,2.05800823136819,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",6,1.76312224694104,1.72742725250278,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",7,2.38276395995551,2.4564553948832,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",8,1.6170511679644,2.00854616240267,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",9,1.52670678531702,2.17985572858732,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",10,2.75365038932147,2.24551579532814,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",11,1.8826532814238,1.87449432703003,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",12,1.92254849833148,1.72401345939933,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",1,4.52364961067853,4.71940545050056,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",2,5.54340233592881,5.95737786429366,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",3,3.58801512791991,3.37399677419355,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",4,2.8740552836485,2.78831790878754,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",5,4.25199321468298,3.82742436040045,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",6,5.01769966629589,4.9062724137931,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",7,4.61870912124583,5.00217797552837,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",8,5.86362213570634,5.52886551724138,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",9,5.02391323692992,5.59903314794216,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",10,4.82123426028921,4.9272319243604,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",11,3.90629844271413,3.73928787541713,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",12,4.00061624026696,3.72427152391546,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Bonn",1,0.374996106785317,0.299333815350389,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",2,0.545731145717463,-0.122954949944383,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",3,0.443154616240268,0.015724916573971,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",4,0.896266073414907,0.610266073414905,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",5,0.478760066740822,0.279467853170189,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",6,1.2063129032258,0.929472080088988,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",7,1.62381379310345,1.2864467185762,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",8,1.52144349276974,1.6807511679644,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",9,1.88440778642937,1.36249799777531,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",10,0.646093437152391,0.56024193548387,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",11,0.308762625139043,-0.149890767519466,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",12,1.42173036707453,0.934994660734149,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",1,1.79813159065628,1.76136607341491,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",2,1.01072791991101,0.681280533926585,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",3,0.195896551724138,0.0560604004449388,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",4,0.856204783092325,0.594766073414906,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",5,0.749727808676305,0.717306562847609,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",6,2.05756451612903,1.35883982202447,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",7,1.77448476084538,1.69678865406007,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",8,1.15250155728587,1.45296729699666,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",9,2.17149488320356,1.09372057842047,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",10,1.42888698553949,0.952425806451613,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",11,0.668775528364849,0.307715684093437,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",12,1.13459165739711,0.816420467185762,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",1,1.14527352614016,1.08108542825362,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",2,0.503166629588431,0.24200956618465,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",3,0.537112680756396,0.274050723025584,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",4,0.457701557285874,0.0794144605116802,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",5,0.160740711902111,0.539742046718576,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",6,0.74310322580645,0.887659176863181,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",7,1.36015572858732,1.48383381535039,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",8,0.951649944382648,1.17377697441602,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",9,1.83066907675195,1.40659799777531,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",10,0.568564404894326,0.675764516129032,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",11,0.76065617352614,0.449644716351502,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",12,0.393081979977754,0.156059176863181,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",1,1.84975094549499,1.60778220244716,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",2,1.32123759733037,1.06053859844271,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",3,1.06173526140156,1.07132814238042,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",4,0.859337041156842,0.475685428253615,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",5,0.560743937708562,1.04017107897664,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",6,2.08981612903226,2.09828175750834,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",7,2.47439443826474,2.28304026696329,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",8,2.8583467185762,2.74425761957731,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",9,3.31438197997775,2.92695283648498,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",10,1.86237408231368,2.0634064516129,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",11,2.15744004449388,1.70844794215795,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",12,1.22649165739711,0.982872080088988,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",1,1.69911223581757,1.64774349276974,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",2,0.488798887652947,0.234686985539488,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",3,0.413396551724139,0.494437819799777,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",4,1.13621446051168,0.760185428253616,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",5,0.359908453837598,0.648325917686318,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",6,0.630935483870967,0.750375305895439,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",7,1.96810411568409,1.78447897664071,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",8,1.61433058954394,1.6255511679644,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",9,2.31349165739711,1.77310767519466,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",10,0.662048275862068,0.765658064516129,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",11,0.928336818687431,0.939022135706341,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",12,1.63674649610679,1.3202978865406,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",1,3.6855703003337,3.65575639599555,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",2,2.01264082313682,1.89463859844271,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",3,1.45946106785317,1.65401846496107,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",4,1.53890155728587,1.75777252502781,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",5,1.52133748609566,1.9130872080089,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",6,2.80672903225806,2.91142369299221,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",7,2.32040411568409,2.91307575083426,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",8,3.29673381535039,3.52871568409344,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",9,3.40483681868743,3.54162380422692,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",10,2.33799343715239,2.79813548387097,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",11,2.59606585094549,2.48129632925473,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",12,2.2990852057842,2.17082691879867,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",1,2.11399933259177,2.14040155728587,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",2,0.925531145717463,0.487506340378198,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",3,0.250483648498331,0.536528142380423,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",4,0.687856395995551,0.52643381535039,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",5,0.670847163515017,0.98416785317019,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",6,1.64483225806451,1.85100111234705,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",7,2.28954927697442,2.25111123470523,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",8,1.88427252502781,1.99031568409344,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",9,2.12503681868743,1.95414961067853,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",10,1.39732569521691,1.84236774193548,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",11,1.95306585094549,1.50912213570634,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",12,1.2903723025584,1.08356240266963,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"Bonn",1,3.93553159065628,3.81053381535039,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",2,3.20896340378198,3.17561601779755,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",3,1.9672255839822,2.10802169076752,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",4,2.26840155728587,2.1882531701891,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",5,2.36678587319243,2.6541872080089,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",6,3.78002903225806,3.88814949944383,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",7,4.65272024471635,4.7664467185762,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",8,5.57074026696329,5.37877374860956,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",9,5.30638197997775,4.90461735261401,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",10,4.36245150166852,4.46341612903226,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",11,3.35671101223582,3.39558342602892,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",12,3.5514723025584,3.44547853170189,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"Bonn",1,2.77468709677419,3.03979666295884,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",2,1.87820956618465,1.95829265850945,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",3,1.31844360400445,1.10681768631813,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",4,0.915393437152392,0.649503559510567,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",5,1.53767385984427,1.77648809788654,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",6,1.65082402669633,1.47471957730812,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",7,1.18476051167965,1.51007063403782,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",8,2.91955884315907,2.17021957730812,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",9,2.89416140155728,2.38099021134594,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",10,2.60304160177976,2.56746451612903,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",11,1.28418420467186,1.21783248053393,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",12,2.13615483870968,2.57105305895439,"ssp370",2035,2065,2050,2000,"relative","EC-Earth3-AerChem"
"Bonn",1,4.21924516129032,4.79627730812013,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",2,4.08771601779755,4.18021846496107,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",3,3.13822424916574,2.7154467185762,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",4,2.16066117908788,2.21270678531702,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",5,2.84228676307008,3.04436551724138,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",6,3.4085595105673,3.25805506117909,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",7,4.58692180200223,4.44177063403782,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",8,6.091729810901,5.40356151279199,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",9,5.56494849833148,5.10765150166852,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",10,4.38761256952169,4.24275806451613,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",11,3.38363904338153,3.37953570634038,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",12,3.09117419354839,3.33514015572859,"ssp370",2070,2100,2085,2000,"relative","EC-Earth3-AerChem"
"Bonn",1,0.829746718576196,0.821637819799778,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",2,0.662742269187986,0.846130144605117,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",3,0.281991546162402,0.394072413793103,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",4,0.59045361512792,0.677066518353727,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",5,-0.0811929922135697,0.218118464961067,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",6,0.44058698553949,0.981140934371524,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",7,1.17418075639599,1.21100667408231,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",8,2.33850055617353,1.80915305895439,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",9,2.39605595105673,1.67057786429366,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",10,1.45442291434928,1.43522035595106,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",11,1.44677608453838,1.39171813125695,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",12,1.17722469410456,1.0109680756396,"ssp245",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",1,2.55908542825361,3.03897007786429,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",2,1.53301323692992,1.89813337041157,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",3,1.85455606229143,2.01262080088988,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",4,1.51134071190211,1.69282458286986,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",5,0.844790878754171,1.4374765294772,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",6,1.39993537263626,1.74259254727475,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",7,1.95720656284761,2.24227764182425,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",8,3.56012636262514,3.17775305895439,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",9,3.15750756395995,2.87841657397108,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",10,2.35211001112347,2.57469454949944,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",11,2.85645995550612,2.78186006674082,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",12,1.60185695216908,1.8401616240267,"ssp245",2070,2100,2085,2000,"relative","EC-Earth3-CC"
"Bonn",1,1.40390478309232,1.5968765294772,"ssp585",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",2,0.186822914349277,0.349010789766407,"ssp585",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",3,0.373507675194661,0.463327252502781,"ssp585",2035,2065,2050,2000,"relative","EC-Earth3-CC"
"Bonn",4,0.911369744160179,1.15499232480534,"ssp585",2035,2065,2050,2000,"relative","EC-Earth3-CC"
