"Treatment","Month","Tmin","Tmax","Year","SSP_Time","month_name"
NA,4,6.71883793944214,20.8631417200736,2051,"SSP2 2050","April"
NA,4,10.0665440294268,22.0090387679642,2039,"SSP2 2050","April"
NA,4,10.063777611954,21.6484800551706,2015,"SSP2 2050","April"
NA,5,9.93189910239795,17.8038133957297,2038,"SSP2 2050","May"
NA,5,6.16903657193591,15.6689181956892,2027,"SSP2 2050","May"
NA,5,5.81677851184396,17.8672436155513,2039,"SSP2 2050","May"
NA,5,9.03494709052265,23.1426365857107,2033,"SSP2 2050","May"
NA,5,10.3323603388982,24.126205439471,2007,"SSP2 2050","May"
NA,5,12.4691536382053,24.6560548086718,2055,"SSP2 2050","May"
NA,5,12.7947099852549,23.4652169336373,2091,"SSP2 2050","May"
NA,5,12.6909206736153,21.1086422160029,2040,"SSP2 2050","May"
NA,6,13.9539146828964,22.5553561838769,2009,"SSP2 2085","June"
NA,6,12.9527564935888,21.7403314945139,2066,"SSP2 2085","June"
NA,6,9.17660116975565,20.3650863095638,2079,"SSP2 2085","June"
NA,6,9.68189346666737,24.0622043264631,2008,"SSP2 2085","June"
NA,6,12.2663685429204,27.1801773404881,2037,"SSP2 2085","June"
NA,6,16.660600562134,29.9729654528542,2076,"SSP2 2085","June"
NA,6,16.8318566074439,29.4082824624111,2091,"SSP2 2085","June"
NA,6,16.1829552187546,26.8549764467338,2035,"SSP2 2085","June"
NA,6,15.8277876155323,25.6401919563761,2039,"SSP2 2085","June"
NA,7,17.1871757712216,26.098677072154,2056,"SSP2 2085","July"
NA,7,14.8116412376034,23.9050599302946,2088,"SSP2 2085","July"
NA,7,11.8303541071589,22.9003146980199,2048,"SSP2 2085","July"
NA,7,12.9793982996195,26.299814148818,2037,"SSP2 2085","July"
NA,7,16.4239826910125,32.0528303514381,2001,"SSP2 2085","July"
NA,7,19.6732008097725,31.7851698626706,2075,"SSP2 2085","July"
NA,7,20.2855877064045,30.3971924315313,2021,"SSP2 2085","July"
NA,8,16.3997885914777,25.5828236043312,2026,"SSP2 2085","August"
NA,8,14.250568024163,22.9586152686624,2025,"SSP2 2085","August"
NA,8,13.0376409310888,21.843986548318,2085,"SSP2 2085","August"
NA,8,11.2760571938027,23.461321792825,2091,"SSP2 2085","August"
NA,8,11.3893071867889,24.7781383877333,2052,"SSP2 2085","August"
NA,8,14.7797931613497,29.483803479617,2063,"SSP2 2085","August"
NA,8,15.8268313699965,30.6107879080061,2076,"SSP2 2085","August"
NA,8,18.9364702924532,32.1941575197294,2089,"SSP2 2085","August"
NA,8,18.0770942298166,28.1263754552865,2074,"SSP2 2085","August"
NA,9,14.023572760534,22.0200617528,2041,"SSP2 2085","September"
NA,9,12.4605960006575,20.3919193573844,2094,"SSP2 2085","September"
NA,9,9.96279547391998,20.3393275078874,2080,"SSP2 2085","September"
NA,9,9.60283648398098,20.7539838720368,2091,"SSP2 2085","September"
NA,9,10.2897114638645,23.2157858795812,2058,"SSP2 2085","September"
NA,9,11.9975901867799,25.7035874006227,2025,"SSP2 2085","September"
NA,9,15.3066233092853,29.8672206126339,2012,"SSP2 2085","September"
NA,9,15.3749893651902,25.237750032344,2028,"SSP2 2085","September"
NA,9,15.1315828056042,24.0351461719272,2061,"SSP2 2085","September"
NA,10,9.5872478935038,16.5813058623019,2009,"SSP2 2085","October"
NA,10,8.48921164650696,15.3060545103738,2068,"SSP2 2085","October"
NA,10,6.2335175405892,13.315368369217,2053,"SSP2 2085","October"
NA,10,5.41841702033687,15.1100601273205,2046,"SSP2 2085","October"
NA,10,5.51865703393284,15.7603299395637,2093,"SSP2 2085","October"
NA,10,7.18122859094923,18.4612780905314,2064,"SSP2 2085","October"
NA,10,10.7218556758142,21.6965998471552,2063,"SSP2 2085","October"
NA,10,12.9922502830592,22.8342649332457,2098,"SSP2 2085","October"
NA,10,12.5018921816107,20.6469414212283,2100,"SSP2 2085","October"
NA,10,10.5466096801868,17.9169971486625,2012,"SSP2 2085","October"
NA,11,5.45608787161873,9.99460234816528,2045,"SSP2 2085","November"
NA,11,0.309914875142553,6.17882282116695,2074,"SSP2 2085","November"
NA,11,0.706950727094902,7.27251252188341,2097,"SSP2 2085","November"
NA,11,1.76090702767878,9.17525292024082,2052,"SSP2 2085","November"
NA,11,4.00930120896785,11.8456390862921,2024,"SSP2 2085","November"
NA,11,6.03342279123576,13.9454858740848,2079,"SSP2 2085","November"
NA,11,8.51238884901792,16.1269742841504,2064,"SSP2 2085","November"
NA,11,9.34185216124845,16.5494931067215,2062,"SSP2 2085","November"
NA,11,7.44271995399893,12.7641944465382,2028,"SSP2 2085","November"
NA,11,7.19885772549352,12.3159451532755,2033,"SSP2 2085","November"
NA,11,7.15831388973024,12.252205234566,2021,"SSP2 2085","November"
NA,12,2.86005235428876,7.29785214168599,2085,"SSP2 2085","December"
NA,12,0.220993276703656,4.96969644770217,2086,"SSP2 2085","December"
NA,12,-1.06986471373468,3.91044716158489,2081,"SSP2 2085","December"
NA,12,-0.310378614245894,6.34929448372973,2042,"SSP2 2085","December"
NA,12,1.01823603751481,8.57121224823116,2070,"SSP2 2085","December"
NA,12,4.30782432297726,11.6076183756951,2018,"SSP2 2085","December"
NA,12,8.57485237107598,13.5937213529946,2026,"SSP2 2085","December"
NA,1,-0.223986247903945,4.08164555602293,2005,"SSP2 2085","January"
NA,1,-2.04981046198984,2.50455951007757,2066,"SSP2 2085","January"
NA,1,-5.15717728823376,0.918353396514521,2069,"SSP2 2085","January"
NA,1,-4.27491813034468,2.30046604196746,2006,"SSP2 2085","January"
NA,1,-1.95291420856105,5.34796843283558,2081,"SSP2 2085","January"
NA,1,2.01249273319933,10.291579953426,2072,"SSP2 2085","January"
NA,1,5.10049676768418,12.6263245607413,2022,"SSP2 2085","January"
NA,1,6.2302342418761,12.0565713878886,2015,"SSP2 2085","January"
NA,1,3.98218484791765,8.42986449243556,2004,"SSP2 2085","January"
NA,2,-1.93196179925128,3.41270613831146,2076,"SSP2 2085","February"
NA,2,-3.65337537941127,4.0845465075885,2040,"SSP2 2085","February"
NA,2,-0.438596421697325,8.79963257728692,2042,"SSP2 2085","February"
NA,2,0.663316818443864,10.0084228315416,2011,"SSP2 2085","February"
NA,2,4.05090640040256,13.2301058496971,2062,"SSP2 2085","February"
NA,2,5.11405272162152,12.8350474423447,2079,"SSP2 2085","February"
NA,2,6.0011036588144,10.3691123281302,2068,"SSP2 2085","February"
NA,3,2.89504884195391,9.47649228883302,2035,"SSP2 2085","March"
NA,3,0.851060451639636,7.4359128414525,2081,"SSP2 2085","March"
NA,3,-0.744243527530906,9.28964723766919,2096,"SSP2 2085","March"
NA,3,-0.475560093112823,10.4551731127887,2055,"SSP2 2085","March"
NA,3,0.711079290745817,14.9359552973147,2051,"SSP2 2085","March"
NA,3,4.07642282413234,16.200936104974,2091,"SSP2 2085","March"
NA,3,4.64085708699232,16.3200201931516,2097,"SSP2 2085","March"
NA,3,6.19464147698135,16.3589291698293,2086,"SSP2 2085","March"
NA,3,6.89474657411898,15.8549475061013,2042,"SSP2 2085","March"
NA,3,6.60671288572298,14.2676847582475,2082,"SSP2 2085","March"
NA,4,7.67433743065362,16.5991823820741,2100,"SSP2 2085","April"
NA,4,5.42656687520506,14.0693134638798,2056,"SSP2 2085","April"
NA,4,3.55219018685226,14.1343359269382,2020,"SSP2 2085","April"
NA,4,2.04221873488078,14.5499529245808,2022,"SSP2 2085","April"
NA,4,1.95030322351879,15.3781789418001,2066,"SSP2 2085","April"
NA,4,6.01697328010863,20.3036489964672,2046,"SSP2 2085","April"
NA,4,7.34893509068591,21.448715633293,2051,"SSP2 2085","April"
NA,4,10.6921764240218,22.5981100351052,2039,"SSP2 2085","April"
NA,4,10.6890585161636,22.2359486324386,2015,"SSP2 2085","April"
NA,5,10.59682350548,18.377233089016,2038,"SSP2 2085","May"
NA,5,6.84607696992837,16.2310765102429,2027,"SSP2 2085","May"
NA,5,6.50654524909702,18.4163972220066,2039,"SSP2 2085","May"
NA,5,9.73430857201997,23.6811392613405,2033,"SSP2 2085","May"
NA,5,11.0319025478231,24.6663282751241,2007,"SSP2 2085","May"
NA,5,13.1585912242763,25.205168175402,2055,"SSP2 2085","May"
NA,5,13.4775012460359,24.0196076616572,2091,"SSP2 2085","May"
NA,5,13.3560544178622,21.680626663873,2040,"SSP2 2085","May"
NA,6,13.3601341240387,21.9901379743565,2009,"SSP3 2050","June"
NA,6,12.3561577765375,21.1751828995535,2066,"SSP3 2050","June"
NA,6,8.57652720387444,19.804568748442,2079,"SSP3 2050","June"
NA,6,9.07834778697542,23.5045367010277,2008,"SSP3 2050","June"
NA,6,11.6615014843576,26.623564212008,2037,"SSP3 2050","June"
NA,6,16.0530316210839,29.4132124252347,2076,"SSP3 2050","June"
NA,6,16.2334329007897,28.8457823231942,2091,"SSP3 2050","June"
NA,6,15.58615941836,26.2950585510924,2035,"SSP3 2050","June"
NA,6,15.2319318460491,25.0789836829958,2039,"SSP3 2050","June"
NA,7,16.4331852367424,25.324455869606,2056,"SSP3 2050","July"
NA,7,14.0558474821664,23.1288197984838,2088,"SSP3 2050","July"
NA,7,11.0773521869137,22.1258633946787,2048,"SSP3 2050","July"
NA,7,12.2314674982259,25.5238201676631,2037,"SSP3 2050","July"
NA,7,15.6783174044447,31.2780356157381,2001,"SSP3 2050","July"
NA,7,18.9250700619729,31.0107195506382,2075,"SSP3 2050","July"
NA,7,19.5350620253688,29.6253293971056,2021,"SSP3 2050","July"
NA,8,15.5764527095174,24.7088358761586,2026,"SSP3 2050","August"
NA,8,13.4270250113652,22.0849064779286,2025,"SSP3 2050","August"
NA,8,12.2141273938343,20.9698498721771,2085,"SSP3 2050","August"
NA,8,10.461674998847,22.5778500240489,2091,"SSP3 2050","August"
NA,8,10.580019475884,23.8903915486386,2052,"SSP3 2050","August"
NA,8,13.972704760982,28.5935974418601,2063,"SSP3 2050","August"
NA,8,15.0207506579488,29.7199615045685,2076,"SSP3 2050","August"
NA,8,18.1265534497535,31.3064450108939,2089,"SSP3 2050","August"
NA,8,17.2566725170282,27.2496287934341,2074,"SSP3 2050","August"
NA,9,13.2421720835111,21.250156168199,2041,"SSP3 2050","September"
NA,9,11.6797923538363,19.6233344728295,2094,"SSP3 2050","September"
NA,9,9.1823163136774,19.574021688407,2080,"SSP3 2050","September"
NA,9,8.81783226968008,19.9868636809939,2091,"SSP3 2050","September"
NA,9,9.50658804024587,22.4467562881313,2058,"SSP3 2050","September"
NA,9,11.2147453874676,24.9336214605522,2025,"SSP3 2050","September"
NA,9,14.5203550158252,29.1019002556137,2012,"SSP3 2050","September"
NA,9,14.5951522196638,24.4675061773468,2028,"SSP3 2050","September"
NA,9,14.3521449028343,23.2651638802364,2061,"SSP3 2050","September"
NA,10,8.96111195141655,15.9430388581623,2009,"SSP3 2050","October"
NA,10,7.86294276277,14.6690196006124,2068,"SSP3 2050","October"
NA,10,5.60740616845128,12.6776871631473,2053,"SSP3 2050","October"
NA,10,4.79338243522902,14.4708527520492,2046,"SSP3 2050","October"
NA,10,4.89423295255855,15.1233784529608,2093,"SSP3 2050","October"
NA,10,6.55512555599338,17.8240330108457,2064,"SSP3 2050","October"
NA,10,10.0968920783162,21.0571901865835,2063,"SSP3 2050","October"
NA,10,12.3688123353989,22.1960855763658,2098,"SSP3 2050","October"
NA,10,11.8766355799482,20.007984729557,2100,"SSP3 2050","October"
NA,10,9.92102479627933,17.2785914146643,2012,"SSP3 2050","October"
NA,11,4.82591014912441,9.28964149745191,2045,"SSP3 2050","November"
NA,11,-0.31001768870964,5.46378767973876,2074,"SSP3 2050","November"
NA,11,0.0925099182838083,6.5522524595243,2097,"SSP3 2050","November"
NA,11,1.14742352459324,8.45551083618042,2052,"SSP3 2050","November"
NA,11,3.39582799818206,11.1242588413668,2024,"SSP3 2050","November"
NA,11,5.42288504727258,13.2198725946206,2079,"SSP3 2050","November"
NA,11,7.90524586553054,15.4016055631911,2064,"SSP3 2050","November"
NA,11,8.72739972910222,15.8282980073489,2062,"SSP3 2050","November"
NA,11,6.81943354554691,12.0528567088152,2028,"SSP3 2050","November"
NA,11,6.57090175007468,11.6080851592759,2033,"SSP3 2050","November"
NA,11,6.53142282397785,11.5426126513635,2021,"SSP3 2050","November"
NA,12,2.43982061020539,6.81642281477631,2085,"SSP3 2050","December"
NA,12,-0.19958085517705,4.48504344274387,2086,"SSP3 2050","December"
NA,12,-1.48722354679048,3.42557528455148,2081,"SSP3 2050","December"
NA,12,-0.72283768115069,5.84935183931681,2042,"SSP3 2050","December"
NA,12,0.609935296435935,8.07113117870095,2070,"SSP3 2050","December"
NA,12,3.89686710316315,11.1027150460313,2018,"SSP3 2050","December"
NA,12,8.15205708691074,13.1018103714929,2026,"SSP3 2050","December"
NA,1,-0.490241437183945,3.77630262060316,2005,"SSP3 2050","January"
NA,1,-2.31385353480587,2.19920858430268,2066,"SSP3 2050","January"
NA,1,-5.4149048740048,0.608492727774894,2069,"SSP3 2050","January"
NA,1,-4.53355112142243,1.98591003953491,2006,"SSP3 2050","January"
NA,1,-2.20485813405001,5.03342830948291,2081,"SSP3 2050","January"
NA,1,1.76053136086699,9.97124490672691,2072,"SSP3 2050","January"
NA,1,4.84759104005931,12.3070610294498,2022,"SSP3 2050","January"
NA,1,5.96841646147577,11.7441105746956,2015,"SSP3 2050","January"
NA,1,3.71366391765821,8.12171360053796,2004,"SSP3 2050","January"
NA,2,-2.14583098742651,3.14528440353953,2076,"SSP3 2050","February"
NA,2,-3.85617594393912,3.80788692051083,2040,"SSP3 2050","February"
NA,2,-0.636496948311539,8.51916383890656,2042,"SSP3 2050","February"
NA,2,0.469996336052493,9.72616470271078,2011,"SSP3 2050","February"
NA,2,3.85523964233144,12.9463879483197,2062,"SSP3 2050","February"
NA,2,4.91130298623499,12.5588717665661,2079,"SSP3 2050","February"
NA,2,5.78346039749638,10.1058766806671,2068,"SSP3 2050","February"
NA,3,2.51259164322586,9.07330649571762,2035,"SSP3 2050","March"
NA,3,0.462517108046852,7.02799274726274,2081,"SSP3 2050","March"
NA,3,-1.12763656297706,8.87245020777569,2096,"SSP3 2050","March"
NA,3,-0.850848431605195,10.0427719727167,2055,"SSP3 2050","March"
NA,3,0.343679865712957,14.5160740712578,2051,"SSP3 2050","March"
NA,3,3.70070691170544,15.7844435698298,2091,"SSP3 2050","March"
NA,3,4.26058401861924,15.9022162002996,2097,"SSP3 2050","March"
NA,3,5.81425954935209,15.9449717108673,2086,"SSP3 2050","March"
NA,3,6.51422991360286,15.4464476388271,2042,"SSP3 2050","March"
NA,3,6.2213807003116,13.8590829231636,2082,"SSP3 2050","March"
NA,4,7.20054309982044,16.0609549590326,2100,"SSP3 2050","April"
NA,4,4.94961252657819,13.5325869422005,2056,"SSP3 2050","April"
NA,4,3.08465133818779,13.5891807068357,2020,"SSP3 2050","April"
NA,4,1.58213297728672,13.9987584344852,2022,"SSP3 2050","April"
NA,4,1.49401553281991,14.8219395539468,2066,"SSP3 2050","April"
NA,4,5.56295971594881,19.7456973582291,2046,"SSP3 2050","April"
NA,4,6.89633772098897,20.8899464945911,2051,"SSP3 2050","April"
NA,4,10.2306259121246,22.0486401846961,2039,"SSP3 2050","April"
NA,4,10.2255729922746,21.6891149417379,2015,"SSP3 2050","April"
NA,5,10.0552725989267,17.8818996045261,2038,"SSP3 2050","May"
NA,5,6.29653495332151,15.7441816633165,2027,"SSP3 2050","May"
NA,5,5.94959175181646,17.9367704595505,2039,"SSP3 2050","May"
NA,5,9.17250097995729,23.2058012698995,2033,"SSP3 2050","May"
NA,5,10.4716847417484,24.1903445438344,2007,"SSP3 2050","May"
NA,5,12.6056069505951,24.7213783910501,2055,"SSP3 2050","May"
NA,5,12.9234417258042,23.5368557605779,2091,"SSP3 2050","May"
NA,5,12.8156685389733,21.1834457219424,2040,"SSP3 2050","May"
NA,6,14.7431563050144,23.4815638476909,2009,"SSP3 2085","June"
NA,6,13.7418387586334,22.6705952459122,2066,"SSP3 2085","June"
NA,6,9.94607968927528,21.3133243969984,2079,"SSP3 2085","June"
NA,6,10.4260421751,25.0366504433686,2008,"SSP3 2085","June"
NA,6,13.00673215101,28.1587843341437,2037,"SSP3 2085","June"
NA,6,17.4164289777597,30.9441606781851,2076,"SSP3 2085","June"
NA,6,17.5925127454282,30.3685161828638,2091,"SSP3 2085","June"
NA,6,16.9530614819366,27.7970214477365,2035,"SSP3 2085","June"
NA,6,16.6053843370097,26.5752556568596,2039,"SSP3 2085","June"
NA,7,18.1142660582308,27.164874792994,2056,"SSP3 2085","July"
NA,7,15.7378615910233,24.9743794542201,2088,"SSP3 2085","July"
NA,7,12.7401726122328,23.9828655646136,2048,"SSP3 2085","July"
NA,7,13.8679211442092,27.3994313821551,2037,"SSP3 2085","July"
NA,7,17.2977638057291,33.1631055029897,2001,"SSP3 2085","July"
NA,7,20.5718505348606,32.8730683752951,2075,"SSP3 2085","July"
NA,7,21.1996061698589,31.4694951822219,2021,"SSP3 2085","July"
NA,8,17.4573453445368,26.8794230836743,2026,"SSP3 2085","August"
NA,8,15.3111320705823,24.2514633130486,2025,"SSP3 2085","August"
NA,8,14.097227996377,23.1393436113729,2085,"SSP3 2085","August"
NA,8,12.290302079314,24.8036178368907,2091,"SSP3 2085","August"
NA,8,12.3859489564858,26.133124450112,2052,"SSP3 2085","August"
NA,8,15.7599152587119,30.8575179088496,2063,"SSP3 2085","August"
NA,8,16.8070379711607,31.9813091083143,2076,"SSP3 2085","August"
NA,8,19.9359183444351,33.5495047823117,2089,"SSP3 2085","August"
NA,8,19.1231360231978,29.433005892658,2074,"SSP3 2085","August"
NA,9,14.9340491879053,23.0302489397517,2041,"SSP3 2085","September"
NA,9,13.3676822579747,21.4002796101891,2094,"SSP3 2085","September"
NA,9,10.8535489813719,21.3606514699267,2080,"SSP3 2085","September"
NA,9,10.4899238126973,21.7849793501961,2091,"SSP3 2085","September"
NA,9,11.1620656057877,24.2649237206172,2058,"SSP3 2085","September"
NA,9,12.864903172277,26.758414408295,2025,"SSP3 2085","September"
NA,9,16.1674538386541,30.9273292214295,2012,"SSP3 2085","September"
NA,9,16.2687642114359,26.2634517980836,2028,"SSP3 2085","September"
NA,9,16.0318649605385,25.0537061497108,2061,"SSP3 2085","September"
NA,10,10.5399789253759,17.5306381851585,2009,"SSP3 2085","October"
NA,10,9.4433570557197,16.2551077170781,2068,"SSP3 2085","October"
NA,10,7.18812631377318,14.2634282247501,2053,"SSP3 2085","October"
NA,10,6.37019064039435,16.0605046179356,2046,"SSP3 2085","October"
NA,10,6.47043047857563,16.7125144594856,2093,"SSP3 2085","October"
NA,10,8.12944309566698,19.4162119865221,2064,"SSP3 2085","October"
NA,10,11.6724927866591,22.6480543959381,2063,"SSP3 2085","October"
NA,10,13.9458464127689,23.7843590905788,2098,"SSP3 2085","October"
NA,10,13.4562649752392,21.5948146327039,2100,"SSP3 2085","October"
NA,10,11.5009292294912,18.8651440349667,2012,"SSP3 2085","October"
NA,11,6.41141062646077,10.8535693986945,2045,"SSP3 2085","November"
NA,11,1.27823249427484,7.02456332353327,2074,"SSP3 2085","November"
NA,11,1.68160176145799,8.10883252840499,2097,"SSP3 2085","November"
NA,11,2.73540738225838,10.0124909751123,2052,"SSP3 2085","November"
NA,11,4.98696694342183,12.681876986695,2024,"SSP3 2085","November"
NA,11,7.01665098638392,14.7779363731932,2079,"SSP3 2085","November"
NA,11,9.4947743206127,16.9553980123634,2064,"SSP3 2085","November"
NA,11,10.319848887638,17.3864808962762,2062,"SSP3 2085","November"
NA,11,8.40638509644967,13.6141238932309,2028,"SSP3 2085","November"
NA,11,8.15822392323667,13.1717949247014,2033,"SSP3 2085","November"
NA,11,8.1194345671917,13.1072257280633,2021,"SSP3 2085","November"
NA,12,3.74274512217754,8.0953276555574,2085,"SSP3 2085","December"
NA,12,1.1045219179154,5.76293349420965,2086,"SSP3 2085","December"
NA,12,-0.183268744964988,4.70347101483545,2081,"SSP3 2085","December"
NA,12,0.587971859955766,7.12600024756943,2042,"SSP3 2085","December"
NA,12,1.92304456861717,9.34515518475493,2070,"SSP3 2085","December"
NA,12,5.2092955669349,12.3780973989094,2018,"SSP3 2085","December"
NA,12,9.45929810900616,14.3822548807722,2026,"SSP3 2085","December"
NA,1,0.977565805335636,5.21864125907514,2005,"SSP3 2085","January"
NA,1,-0.846307687305732,3.6408441451092,2066,"SSP3 2085","January"
NA,1,-3.94373344158278,2.04559375351606,2069,"SSP3 2085","January"
NA,1,-3.05848793945821,3.42159302699108,2006,"SSP3 2085","January"
NA,1,-0.728121913720657,6.46952883245164,2081,"SSP3 2085","January"
NA,1,3.23807389966625,11.4041214672494,2072,"SSP3 2085","January"
NA,1,6.32430704184533,13.7407155138423,2022,"SSP3 2085","January"
NA,1,7.43979384936898,13.183845423366,2015,"SSP3 2085","January"
NA,1,5.18272623658277,9.56444262301119,2004,"SSP3 2085","January"
NA,2,-0.950009149125489,4.36100283376001,2076,"SSP3 2085","February"
NA,2,-2.6616779577383,5.03021227528006,2040,"SSP3 2085","February"
NA,2,0.557435675011951,9.74007016931038,2042,"SSP3 2085","February"
NA,2,1.66619007753914,10.9533644391773,2011,"SSP3 2085","February"
NA,2,5.04542036281049,14.1680909578217,2062,"SSP3 2085","February"
NA,2,6.1036455502702,13.7797397712657,2079,"SSP3 2085","February"
NA,2,6.98045030622578,11.321594429322,2068,"SSP3 2085","February"
NA,3,3.64198821813033,10.1547482276394,2035,"SSP3 2085","March"
NA,3,1.5913586327602,8.10746426530475,2081,"SSP3 2085","March"
NA,3,0.0131614045259912,9.93885111834054,2096,"SSP3 2085","March"
NA,3,0.295243730499069,11.1069738031461,2055,"SSP3 2085","March"
NA,3,1.50141982258336,15.5687369329071,2051,"SSP3 2085","March"
NA,3,4.85332295545379,16.8412817473742,2091,"SSP3 2085","March"
NA,3,5.40816868844325,16.962509846889,2097,"SSP3 2085","March"
NA,3,6.95732569300446,17.0107891585572,2086,"SSP3 2085","March"
NA,3,7.65283776713197,16.5177802024936,2042,"SSP3 2085","March"
NA,3,7.35369599964116,14.9357598962803,2082,"SSP3 2085","March"
NA,4,8.27725262124441,17.0878570264398,2100,"SSP3 2085","April"
NA,4,6.02624715668062,14.5587103730705,2056,"SSP3 2085","April"
NA,4,4.16551193369872,14.6115796960377,2020,"SSP3 2085","April"
NA,4,2.66879453770873,15.0161054295213,2022,"SSP3 2085","April"
NA,4,2.58304060257518,15.8362607583766,2066,"SSP3 2085","April"
NA,4,6.65397668173306,20.7583219435624,2046,"SSP3 2085","April"
NA,4,7.9874163256895,21.9028298209559,2051,"SSP3 2085","April"
NA,4,11.3157760113268,23.0676397880579,2039,"SSP3 2085","April"
NA,4,11.3103510009284,22.7088722917907,2015,"SSP3 2085","April"
NA,5,11.1359358361576,19.0213680581594,2038,"SSP3 2085","May"
NA,5,7.36252107190571,16.8932052740824,2027,"SSP3 2085","May"
NA,5,7.00787375081225,19.0951503514213,2039,"SSP3 2085","May"
NA,5,10.2282478133971,24.3731297076734,2033,"SSP3 2085","May"
NA,5,11.520984546406,25.3533201508607,2007,"SSP3 2085","May"
NA,5,13.6680300723696,25.8778335106467,2055,"SSP3 2085","May"
NA,5,13.988310836797,24.6943247271551,2091,"SSP3 2085","May"
NA,5,13.8999358045077,22.3269325511077,2040,"SSP3 2085","May"
NA,6,13.6869628618178,22.3695630884274,2009,"SSP5 2050","June"
NA,6,12.683823076794,21.5579685014306,2066,"SSP5 2050","June"
NA,6,8.89508551448142,20.1947000893115,2079,"SSP5 2050","June"
NA,6,9.38405046498479,23.9084718276357,2008,"SSP5 2050","June"
NA,6,11.9703291168878,27.0247808874943,2037,"SSP5 2050","June"
NA,6,16.3669803320817,29.8181372707581,2076,"SSP5 2050","June"
NA,6,16.5497354009109,29.2398156150221,2091,"SSP5 2050","June"
NA,6,15.9081574169312,26.6758020237977,2035,"SSP5 2050","June"
NA,6,15.5509682020076,25.4632286955423,2039,"SSP5 2050","June"
NA,7,16.8911819762789,26.0176405956901,2056,"SSP5 2050","July"
NA,7,14.5124707522373,23.8273790821076,2088,"SSP5 2050","July"
NA,7,11.5083252064437,22.8452401099778,2048,"SSP5 2050","July"
NA,7,12.6320603313563,26.2697013792391,2037,"SSP5 2050","July"
NA,7,16.0498726131698,32.0491386609816,2001,"SSP5 2050","July"
NA,7,19.3385811733574,31.742203761804,2075,"SSP5 2050","July"
NA,7,19.9769353980918,30.3282395586224,2021,"SSP5 2050","July"
NA,8,16.1329403380815,25.4022467013426,2026,"SSP5 2050","August"
NA,8,13.9884723013592,22.7700393569663,2025,"SSP5 2050","August"
NA,8,12.7712006808605,21.65410115135,2085,"SSP5 2050","August"
NA,8,10.994603184401,23.2925532411436,2091,"SSP5 2050","August"
NA,8,11.0973368532486,24.6124367239497,2052,"SSP5 2050","August"
NA,8,14.4838788645098,29.3308686014046,2063,"SSP5 2050","August"
NA,8,15.5170090510699,30.4597163617609,2076,"SSP5 2050","August"
NA,8,18.6502114194196,32.0235544325906,2089,"SSP5 2050","August"
NA,8,17.8009643390141,27.9488153491426,2074,"SSP5 2050","August"
NA,9,13.5307410686431,21.5216194223468,2041,"SSP5 2050","September"
NA,9,11.9633745616847,19.8928728682686,2094,"SSP5 2050","September"
NA,9,9.46503022764182,19.8388689204425,2080,"SSP5 2050","September"
NA,9,9.1069406477153,20.2551919761487,2091,"SSP5 2050","September"
NA,9,9.79346320345514,22.7212643257094,2058,"SSP5 2050","September"
NA,9,11.5000674099367,25.2107375806029,2025,"SSP5 2050","September"
NA,9,14.8092897148519,29.3734474417542,2012,"SSP5 2050","September"
NA,9,14.8783475811199,24.7424023968762,2028,"SSP5 2050","September"
NA,9,14.6355218216368,23.5388388356351,2061,"SSP5 2050","September"
NA,10,9.17260581054826,16.1289463659916,2009,"SSP5 2050","October"
NA,10,8.07503642227019,14.8544241005433,2068,"SSP5 2050","October"
NA,10,5.82081523494524,12.8617255808907,2053,"SSP5 2050","October"
NA,10,5.01205074377287,14.649596460457,2046,"SSP5 2050","October"
NA,10,5.11537806990888,15.2998667577612,2093,"SSP5 2050","October"
NA,10,6.78093417298636,17.9957173155876,2064,"SSP5 2050","October"
NA,10,10.3214159182762,21.2300696041582,2063,"SSP5 2050","October"
NA,10,12.5882571345634,22.3742474732425,2098,"SSP5 2050","October"
NA,10,12.0921007756844,20.1899335524461,2100,"SSP5 2050","October"
NA,10,10.1335996959872,17.4634472462857,2012,"SSP5 2050","October"
NA,11,4.98601227427057,9.52086697660386,2045,"SSP5 2050","November"
NA,11,-0.160791832152403,5.70587527536659,2074,"SSP5 2050","November"
NA,11,0.23569715010449,6.80010529606907,2097,"SSP5 2050","November"
NA,11,1.29222104648379,8.70188351090538,2052,"SSP5 2050","November"
NA,11,3.54213990291235,11.3692509369067,2024,"SSP5 2050","November"
NA,11,5.56402607142801,13.4701434490725,2079,"SSP5 2050","November"
NA,11,8.04381958708179,15.6541438249561,2064,"SSP5 2050","November"
NA,11,8.87167643120787,16.0753911822857,2062,"SSP5 2050","November"
NA,11,6.97251920460034,12.2910561047198,2028,"SSP5 2050","November"
NA,11,6.72806629571762,11.8423045210606,2033,"SSP5 2050","November"
NA,11,6.68737902562826,11.778096181383,2021,"SSP5 2050","November"
NA,12,2.59171294034533,6.99215041780678,2085,"SSP5 2050","December"
NA,12,-0.0474329849192147,4.66249230292936,2086,"SSP5 2050","December"
NA,12,-1.33740042548752,3.60368979298464,2081,"SSP5 2050","December"
NA,12,-0.578698828083715,6.03691501514773,2042,"SSP5 2050","December"
NA,12,0.750685109940354,8.25990954099696,2070,"SSP5 2050","December"
NA,12,4.03926538649523,11.293860881613,2018,"SSP5 2050","December"
NA,12,8.30456597234344,13.2822337572541,2026,"SSP5 2050","December"
