"SSP_Time","GCM","Year","Pheno"
"SSP2 2085","EC-Earth3-CC",2034,98.125
"SSP2 2085","EC-Earth3-CC",2035,104.083333333333
"SSP2 2085","EC-Earth3-CC",2036,110.083333333333
"SSP2 2085","EC-Earth3-CC",2037,84
"SSP2 2085","EC-Earth3-CC",2038,95.2916666666667
"SSP2 2085","EC-Earth3-CC",2039,92.0416666666667
"SSP2 2085","EC-Earth3-CC",2040,102.375
"SSP2 2085","EC-Earth3-CC",2041,101.791666666667
"SSP2 2085","EC-Earth3-CC",2042,85.0416666666667
"SSP2 2085","EC-Earth3-CC",2043,96.0833333333333
"SSP2 2085","EC-Earth3-CC",2044,111.583333333333
"SSP2 2085","EC-Earth3-CC",2045,93.0833333333333
"SSP2 2085","EC-Earth3-CC",2046,84.2916666666667
"SSP2 2085","EC-Earth3-CC",2047,109.041666666667
"SSP2 2085","EC-Earth3-CC",2048,89.5833333333333
"SSP2 2085","EC-Earth3-CC",2049,94.1666666666667
"SSP2 2085","EC-Earth3-CC",2050,104.291666666667
"SSP2 2085","EC-Earth3-CC",2051,93.25
"SSP2 2085","EC-Earth3-CC",2052,100.083333333333
"SSP2 2085","EC-Earth3-CC",2053,94.9166666666667
"SSP2 2085","EC-Earth3-CC",2054,99.2083333333333
"SSP2 2085","EC-Earth3-CC",2055,108.916666666667
"SSP2 2085","EC-Earth3-CC",2056,110.375
"SSP2 2085","EC-Earth3-CC",2057,94.3333333333333
"SSP2 2085","EC-Earth3-CC",2058,94.375
"SSP2 2085","EC-Earth3-CC",2059,100.5
"SSP2 2085","EC-Earth3-CC",2060,99.9583333333333
"SSP2 2085","EC-Earth3-CC",2061,95.0416666666667
"SSP2 2085","EC-Earth3-CC",2062,96.1666666666667
"SSP2 2085","EC-Earth3-CC",2063,96.0833333333333
"SSP2 2085","EC-Earth3-CC",2064,94.0833333333333
"SSP2 2085","EC-Earth3-CC",2065,119.291666666667
"SSP2 2085","EC-Earth3-CC",2066,112.083333333333
"SSP2 2085","EC-Earth3-CC",2067,108.875
"SSP2 2085","EC-Earth3-CC",2068,101.125
"SSP2 2085","EC-Earth3-CC",2069,113.958333333333
"SSP2 2085","EC-Earth3-CC",2070,98.1666666666667
"SSP2 2085","EC-Earth3-CC",2071,97.1666666666667
"SSP2 2085","EC-Earth3-CC",2072,96.2083333333333
"SSP2 2085","EC-Earth3-CC",2073,107.541666666667
"SSP2 2085","EC-Earth3-CC",2074,90.1666666666667
"SSP2 2085","EC-Earth3-CC",2075,78.25
"SSP2 2085","EC-Earth3-CC",2076,94.375
"SSP2 2085","EC-Earth3-CC",2077,107
"SSP2 2085","EC-Earth3-CC",2078,91.875
"SSP2 2085","EC-Earth3-CC",2079,103.5
"SSP2 2085","EC-Earth3-CC",2080,110.166666666667
"SSP2 2085","EC-Earth3-CC",2081,115.166666666667
"SSP2 2085","EC-Earth3-CC",2082,84.4166666666667
"SSP2 2085","EC-Earth3-CC",2083,89.4583333333333
"SSP2 2085","EC-Earth3-CC",2084,110.041666666667
"SSP2 2085","EC-Earth3-CC",2085,93.2916666666667
"SSP2 2085","EC-Earth3-CC",2086,82.3333333333333
"SSP2 2085","EC-Earth3-CC",2087,81.0833333333333
"SSP2 2085","EC-Earth3-CC",2088,110.208333333333
"SSP2 2085","EC-Earth3-CC",2089,104.25
"SSP2 2085","EC-Earth3-CC",2090,94.0833333333333
"SSP2 2085","EC-Earth3-CC",2091,81
"SSP2 2085","EC-Earth3-CC",2092,92.3333333333333
"SSP2 2085","EC-Earth3-CC",2093,97.375
"SSP2 2085","EC-Earth3-CC",2094,99.0416666666667
"SSP2 2085","EC-Earth3-CC",2095,88.9583333333333
"SSP2 2085","EC-Earth3-CC",2096,105.916666666667
"SSP2 2085","EC-Earth3-CC",2097,86.3333333333333
"SSP2 2085","EC-Earth3-CC",2098,97.1666666666667
"SSP2 2085","EC-Earth3-CC",2099,102.375
"SSP2 2085","EC-Earth3-CC",2100,101.083333333333
"SSP2 2085","EC-Earth3-Veg-LR",2001,NA
"SSP2 2085","EC-Earth3-Veg-LR",2002,89.1666666666667
"SSP2 2085","EC-Earth3-Veg-LR",2003,100.5
"SSP2 2085","EC-Earth3-Veg-LR",2004,105.208333333333
"SSP2 2085","EC-Earth3-Veg-LR",2005,111.166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2006,100.25
"SSP2 2085","EC-Earth3-Veg-LR",2007,96.9166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2008,102.166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2009,90.8333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2010,93.9166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2011,110.083333333333
"SSP2 2085","EC-Earth3-Veg-LR",2012,90.25
"SSP2 2085","EC-Earth3-Veg-LR",2013,110.208333333333
"SSP2 2085","EC-Earth3-Veg-LR",2014,88.0416666666667
"SSP2 2085","EC-Earth3-Veg-LR",2015,98
"SSP2 2085","EC-Earth3-Veg-LR",2016,98.0416666666667
"SSP2 2085","EC-Earth3-Veg-LR",2017,96.5833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2018,105.333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2019,91.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2020,115.25
"SSP2 2085","EC-Earth3-Veg-LR",2021,96.3333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2022,91.125
"SSP2 2085","EC-Earth3-Veg-LR",2023,111.041666666667
"SSP2 2085","EC-Earth3-Veg-LR",2024,106.083333333333
"SSP2 2085","EC-Earth3-Veg-LR",2025,103.458333333333
"SSP2 2085","EC-Earth3-Veg-LR",2026,112.333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2027,102.708333333333
"SSP2 2085","EC-Earth3-Veg-LR",2028,108.208333333333
"SSP2 2085","EC-Earth3-Veg-LR",2029,115.333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2030,98.2083333333333
"SSP2 2085","EC-Earth3-Veg-LR",2031,96.2916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2032,105.916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2033,92.1666666666667
"SSP2 2085","EC-Earth3-Veg-LR",2034,96.2083333333333
"SSP2 2085","EC-Earth3-Veg-LR",2035,101.333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2036,109
"SSP2 2085","EC-Earth3-Veg-LR",2037,83.5416666666667
"SSP2 2085","EC-Earth3-Veg-LR",2038,92.2916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2039,88.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2040,102.333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2041,101.708333333333
"SSP2 2085","EC-Earth3-Veg-LR",2042,83.5833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2043,96.2916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2044,110.208333333333
"SSP2 2085","EC-Earth3-Veg-LR",2045,91.3333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2046,78.9583333333333
"SSP2 2085","EC-Earth3-Veg-LR",2047,107.958333333333
"SSP2 2085","EC-Earth3-Veg-LR",2048,89.3333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2049,93.4583333333333
"SSP2 2085","EC-Earth3-Veg-LR",2050,102.041666666667
"SSP2 2085","EC-Earth3-Veg-LR",2051,89.2083333333333
"SSP2 2085","EC-Earth3-Veg-LR",2052,98.125
"SSP2 2085","EC-Earth3-Veg-LR",2053,95.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2054,98.9166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2055,108
"SSP2 2085","EC-Earth3-Veg-LR",2056,109.791666666667
"SSP2 2085","EC-Earth3-Veg-LR",2057,93.4166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2058,92.3333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2059,99.9166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2060,97.9166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2061,93.9166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2062,90.2083333333333
"SSP2 2085","EC-Earth3-Veg-LR",2063,93.125
"SSP2 2085","EC-Earth3-Veg-LR",2064,93.75
"SSP2 2085","EC-Earth3-Veg-LR",2065,117
"SSP2 2085","EC-Earth3-Veg-LR",2066,109.125
"SSP2 2085","EC-Earth3-Veg-LR",2067,108.375
"SSP2 2085","EC-Earth3-Veg-LR",2068,98.2916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2069,111.291666666667
"SSP2 2085","EC-Earth3-Veg-LR",2070,96.5833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2071,87.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2072,95.7916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2073,107.166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2074,87.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2075,72.25
"SSP2 2085","EC-Earth3-Veg-LR",2076,94.0416666666667
"SSP2 2085","EC-Earth3-Veg-LR",2077,105.083333333333
"SSP2 2085","EC-Earth3-Veg-LR",2078,91.0416666666667
"SSP2 2085","EC-Earth3-Veg-LR",2079,101.333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2080,108.375
"SSP2 2085","EC-Earth3-Veg-LR",2081,114.166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2082,79.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2083,89.2916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2084,107
"SSP2 2085","EC-Earth3-Veg-LR",2085,91.9583333333333
"SSP2 2085","EC-Earth3-Veg-LR",2086,81.0416666666667
"SSP2 2085","EC-Earth3-Veg-LR",2087,79.5833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2088,105.166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2089,101.208333333333
"SSP2 2085","EC-Earth3-Veg-LR",2090,92.1666666666667
"SSP2 2085","EC-Earth3-Veg-LR",2091,77.3333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2092,90.9166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2093,97.25
"SSP2 2085","EC-Earth3-Veg-LR",2094,97.25
"SSP2 2085","EC-Earth3-Veg-LR",2095,87.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2096,104
"SSP2 2085","EC-Earth3-Veg-LR",2097,86.2916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2098,97.2916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2099,100.166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2100,96.2083333333333
"SSP2 2085","FGOALS-g3",2001,NA
"SSP2 2085","FGOALS-g3",2002,95.25
"SSP2 2085","FGOALS-g3",2003,100.208333333333
"SSP2 2085","FGOALS-g3",2004,105.083333333333
"SSP2 2085","FGOALS-g3",2005,111.166666666667
"SSP2 2085","FGOALS-g3",2006,100.916666666667
"SSP2 2085","FGOALS-g3",2007,98.3333333333333
"SSP2 2085","FGOALS-g3",2008,102.166666666667
"SSP2 2085","FGOALS-g3",2009,92.0416666666667
"SSP2 2085","FGOALS-g3",2010,96.0416666666667
"SSP2 2085","FGOALS-g3",2011,110.208333333333
"SSP2 2085","FGOALS-g3",2012,90.9166666666667
"SSP2 2085","FGOALS-g3",2013,110.208333333333
"SSP2 2085","FGOALS-g3",2014,91.0416666666667
"SSP2 2085","FGOALS-g3",2015,99.7916666666667
"SSP2 2085","FGOALS-g3",2016,96.25
"SSP2 2085","FGOALS-g3",2017,98
"SSP2 2085","FGOALS-g3",2018,104.375
"SSP2 2085","FGOALS-g3",2019,93.2083333333333
"SSP2 2085","FGOALS-g3",2020,115.25
"SSP2 2085","FGOALS-g3",2021,96.0833333333333
"SSP2 2085","FGOALS-g3",2022,104.166666666667
"SSP2 2085","FGOALS-g3",2023,112.416666666667
"SSP2 2085","FGOALS-g3",2024,107.166666666667
"SSP2 2085","FGOALS-g3",2025,103.958333333333
"SSP2 2085","FGOALS-g3",2026,111.5
"SSP2 2085","FGOALS-g3",2027,103.333333333333
"SSP2 2085","FGOALS-g3",2028,109.083333333333
"SSP2 2085","FGOALS-g3",2029,115.166666666667
"SSP2 2085","FGOALS-g3",2030,99
"SSP2 2085","FGOALS-g3",2031,96.0416666666667
"SSP2 2085","FGOALS-g3",2032,105.5
"SSP2 2085","FGOALS-g3",2033,95.125
"SSP2 2085","FGOALS-g3",2034,98.0833333333333
"SSP2 2085","FGOALS-g3",2035,103.708333333333
"SSP2 2085","FGOALS-g3",2036,108.25
"SSP2 2085","FGOALS-g3",2037,84.5416666666667
"SSP2 2085","FGOALS-g3",2038,94.2916666666667
"SSP2 2085","FGOALS-g3",2039,92.25
"SSP2 2085","FGOALS-g3",2040,101.458333333333
"SSP2 2085","FGOALS-g3",2041,100.875
"SSP2 2085","FGOALS-g3",2042,85
"SSP2 2085","FGOALS-g3",2043,96.9583333333333
"SSP2 2085","FGOALS-g3",2044,110.875
"SSP2 2085","FGOALS-g3",2045,93.2083333333333
"SSP2 2085","FGOALS-g3",2046,88.0416666666667
"SSP2 2085","FGOALS-g3",2047,108.291666666667
"SSP2 2085","FGOALS-g3",2048,90.2083333333333
"SSP2 2085","FGOALS-g3",2049,93.2083333333333
"SSP2 2085","FGOALS-g3",2050,104.083333333333
"SSP2 2085","FGOALS-g3",2051,93.0833333333333
"SSP2 2085","FGOALS-g3",2052,99.0833333333333
"SSP2 2085","FGOALS-g3",2053,95
"SSP2 2085","FGOALS-g3",2054,98.0833333333333
"SSP2 2085","FGOALS-g3",2055,108.041666666667
"SSP2 2085","FGOALS-g3",2056,109.875
"SSP2 2085","FGOALS-g3",2057,93.9583333333333
"SSP2 2085","FGOALS-g3",2058,94.5833333333333
"SSP2 2085","FGOALS-g3",2059,99.4166666666667
"SSP2 2085","FGOALS-g3",2060,99.1666666666667
"SSP2 2085","FGOALS-g3",2061,94.9583333333333
"SSP2 2085","FGOALS-g3",2062,97
"SSP2 2085","FGOALS-g3",2063,94.375
"SSP2 2085","FGOALS-g3",2064,93.2083333333333
"SSP2 2085","FGOALS-g3",2065,118.416666666667
"SSP2 2085","FGOALS-g3",2066,108.041666666667
"SSP2 2085","FGOALS-g3",2067,108
"SSP2 2085","FGOALS-g3",2068,101.041666666667
"SSP2 2085","FGOALS-g3",2069,112.125
"SSP2 2085","FGOALS-g3",2070,99.1666666666667
"SSP2 2085","FGOALS-g3",2071,97.2083333333333
"SSP2 2085","FGOALS-g3",2072,95.6666666666667
"SSP2 2085","FGOALS-g3",2073,107.166666666667
"SSP2 2085","FGOALS-g3",2074,88.3333333333333
"SSP2 2085","FGOALS-g3",2075,87.1666666666667
"SSP2 2085","FGOALS-g3",2076,93.2916666666667
"SSP2 2085","FGOALS-g3",2077,105.041666666667
"SSP2 2085","FGOALS-g3",2078,90.9583333333333
"SSP2 2085","FGOALS-g3",2079,104.416666666667
"SSP2 2085","FGOALS-g3",2080,110.041666666667
"SSP2 2085","FGOALS-g3",2081,114.416666666667
"SSP2 2085","FGOALS-g3",2082,85.125
"SSP2 2085","FGOALS-g3",2083,90.2916666666667
"SSP2 2085","FGOALS-g3",2084,109.041666666667
"SSP2 2085","FGOALS-g3",2085,92.5833333333333
"SSP2 2085","FGOALS-g3",2086,82.2083333333333
"SSP2 2085","FGOALS-g3",2087,81.75
"SSP2 2085","FGOALS-g3",2088,110.208333333333
"SSP2 2085","FGOALS-g3",2089,103
"SSP2 2085","FGOALS-g3",2090,94
"SSP2 2085","FGOALS-g3",2091,82.0833333333333
"SSP2 2085","FGOALS-g3",2092,92.2083333333333
"SSP2 2085","FGOALS-g3",2093,97.9583333333333
"SSP2 2085","FGOALS-g3",2094,98.25
"SSP2 2085","FGOALS-g3",2095,88.2916666666667
"SSP2 2085","FGOALS-g3",2096,105.166666666667
"SSP2 2085","FGOALS-g3",2097,88.0833333333333
"SSP2 2085","FGOALS-g3",2098,96.375
"SSP2 2085","FGOALS-g3",2099,101.333333333333
"SSP2 2085","FGOALS-g3",2100,99.2916666666667
"SSP2 2085","FIO-ESM-2-0",2001,NA
"SSP2 2085","FIO-ESM-2-0",2002,87.0833333333333
"SSP2 2085","FIO-ESM-2-0",2003,98.1666666666667
"SSP2 2085","FIO-ESM-2-0",2004,101.083333333333
"SSP2 2085","FIO-ESM-2-0",2005,109.25
"SSP2 2085","FIO-ESM-2-0",2006,98.9583333333333
"SSP2 2085","FIO-ESM-2-0",2007,96.0833333333333
"SSP2 2085","FIO-ESM-2-0",2008,99.0416666666667
"SSP2 2085","FIO-ESM-2-0",2009,90.25
"SSP2 2085","FIO-ESM-2-0",2010,91.2083333333333
"SSP2 2085","FIO-ESM-2-0",2011,106.333333333333
"SSP2 2085","FIO-ESM-2-0",2012,89.25
"SSP2 2085","FIO-ESM-2-0",2013,105.083333333333
"SSP2 2085","FIO-ESM-2-0",2014,87.3333333333333
"SSP2 2085","FIO-ESM-2-0",2015,96.9583333333333
"SSP2 2085","FIO-ESM-2-0",2016,93.25
"SSP2 2085","FIO-ESM-2-0",2017,95.0833333333333
"SSP2 2085","FIO-ESM-2-0",2018,103.25
"SSP2 2085","FIO-ESM-2-0",2019,83.25
"SSP2 2085","FIO-ESM-2-0",2020,107.375
"SSP2 2085","FIO-ESM-2-0",2021,89.1666666666667
"SSP2 2085","FIO-ESM-2-0",2022,90.2916666666667
"SSP2 2085","FIO-ESM-2-0",2023,108.083333333333
"SSP2 2085","FIO-ESM-2-0",2024,97.9583333333333
"SSP2 2085","FIO-ESM-2-0",2025,102
"SSP2 2085","FIO-ESM-2-0",2026,109.125
"SSP2 2085","FIO-ESM-2-0",2027,102
"SSP2 2085","FIO-ESM-2-0",2028,107.166666666667
"SSP2 2085","FIO-ESM-2-0",2029,113
"SSP2 2085","FIO-ESM-2-0",2030,95.9583333333333
"SSP2 2085","FIO-ESM-2-0",2031,95.0416666666667
"SSP2 2085","FIO-ESM-2-0",2032,103.458333333333
"SSP2 2085","FIO-ESM-2-0",2033,90.2083333333333
"SSP2 2085","FIO-ESM-2-0",2034,94.25
"SSP2 2085","FIO-ESM-2-0",2035,101
"SSP2 2085","FIO-ESM-2-0",2036,103.958333333333
"SSP2 2085","FIO-ESM-2-0",2037,83.0416666666667
"SSP2 2085","FIO-ESM-2-0",2038,89.8333333333333
"SSP2 2085","FIO-ESM-2-0",2039,87.2916666666667
"SSP2 2085","FIO-ESM-2-0",2040,100.25
"SSP2 2085","FIO-ESM-2-0",2041,100.666666666667
"SSP2 2085","FIO-ESM-2-0",2042,82.125
"SSP2 2085","FIO-ESM-2-0",2043,94.875
"SSP2 2085","FIO-ESM-2-0",2044,108.958333333333
"SSP2 2085","FIO-ESM-2-0",2045,89.0416666666667
"SSP2 2085","FIO-ESM-2-0",2046,79.25
"SSP2 2085","FIO-ESM-2-0",2047,96.25
"SSP2 2085","FIO-ESM-2-0",2048,88.0833333333333
"SSP2 2085","FIO-ESM-2-0",2049,92.2083333333333
"SSP2 2085","FIO-ESM-2-0",2050,98.3333333333333
"SSP2 2085","FIO-ESM-2-0",2051,87.0416666666667
"SSP2 2085","FIO-ESM-2-0",2052,95.4166666666667
"SSP2 2085","FIO-ESM-2-0",2053,92.9583333333333
"SSP2 2085","FIO-ESM-2-0",2054,97
"SSP2 2085","FIO-ESM-2-0",2055,106.541666666667
"SSP2 2085","FIO-ESM-2-0",2056,108.75
"SSP2 2085","FIO-ESM-2-0",2057,92.0833333333333
"SSP2 2085","FIO-ESM-2-0",2058,90.0416666666667
"SSP2 2085","FIO-ESM-2-0",2059,98.0416666666667
"SSP2 2085","FIO-ESM-2-0",2060,93.125
"SSP2 2085","FIO-ESM-2-0",2061,92.875
"SSP2 2085","FIO-ESM-2-0",2062,87.0833333333333
"SSP2 2085","FIO-ESM-2-0",2063,91.2083333333333
"SSP2 2085","FIO-ESM-2-0",2064,92.2916666666667
"SSP2 2085","FIO-ESM-2-0",2065,115.958333333333
"SSP2 2085","FIO-ESM-2-0",2066,103.291666666667
"SSP2 2085","FIO-ESM-2-0",2067,106.208333333333
"SSP2 2085","FIO-ESM-2-0",2068,96.7083333333333
"SSP2 2085","FIO-ESM-2-0",2069,105.291666666667
"SSP2 2085","FIO-ESM-2-0",2070,96.1666666666667
"SSP2 2085","FIO-ESM-2-0",2071,83.2083333333333
"SSP2 2085","FIO-ESM-2-0",2072,94.0833333333333
"SSP2 2085","FIO-ESM-2-0",2073,106.041666666667
"SSP2 2085","FIO-ESM-2-0",2074,85.5416666666667
"SSP2 2085","FIO-ESM-2-0",2075,72.0416666666667
"SSP2 2085","FIO-ESM-2-0",2076,92.0416666666667
"SSP2 2085","FIO-ESM-2-0",2077,102.208333333333
"SSP2 2085","FIO-ESM-2-0",2078,89.5833333333333
"SSP2 2085","FIO-ESM-2-0",2079,100.166666666667
"SSP2 2085","FIO-ESM-2-0",2080,107
"SSP2 2085","FIO-ESM-2-0",2081,112.916666666667
"SSP2 2085","FIO-ESM-2-0",2082,77.25
"SSP2 2085","FIO-ESM-2-0",2083,86.2083333333333
"SSP2 2085","FIO-ESM-2-0",2084,105.916666666667
"SSP2 2085","FIO-ESM-2-0",2085,91.4166666666667
"SSP2 2085","FIO-ESM-2-0",2086,80.2083333333333
"SSP2 2085","FIO-ESM-2-0",2087,80.0833333333333
"SSP2 2085","FIO-ESM-2-0",2088,104
"SSP2 2085","FIO-ESM-2-0",2089,99.9583333333333
"SSP2 2085","FIO-ESM-2-0",2090,88.4166666666667
"SSP2 2085","FIO-ESM-2-0",2091,77.2916666666667
"SSP2 2085","FIO-ESM-2-0",2092,87.125
"SSP2 2085","FIO-ESM-2-0",2093,95.0416666666667
"SSP2 2085","FIO-ESM-2-0",2094,96.2083333333333
"SSP2 2085","FIO-ESM-2-0",2095,85.25
"SSP2 2085","FIO-ESM-2-0",2096,103
"SSP2 2085","FIO-ESM-2-0",2097,84.0833333333333
"SSP2 2085","FIO-ESM-2-0",2098,94.2083333333333
"SSP2 2085","FIO-ESM-2-0",2099,98.125
"SSP2 2085","FIO-ESM-2-0",2100,96.0416666666667
"SSP2 2085","GFDL-ESM4",2001,NA
"SSP2 2085","GFDL-ESM4",2002,89.25
"SSP2 2085","GFDL-ESM4",2003,99.2916666666667
"SSP2 2085","GFDL-ESM4",2004,102.291666666667
"SSP2 2085","GFDL-ESM4",2005,109.541666666667
"SSP2 2085","GFDL-ESM4",2006,100.25
"SSP2 2085","GFDL-ESM4",2007,96.4583333333333
"SSP2 2085","GFDL-ESM4",2008,99.9166666666667
"SSP2 2085","GFDL-ESM4",2009,90.9583333333333
"SSP2 2085","GFDL-ESM4",2010,93.125
"SSP2 2085","GFDL-ESM4",2011,107.291666666667
"SSP2 2085","GFDL-ESM4",2012,90.2916666666667
"SSP2 2085","GFDL-ESM4",2013,105.333333333333
"SSP2 2085","GFDL-ESM4",2014,88.125
"SSP2 2085","GFDL-ESM4",2015,96.9166666666667
"SSP2 2085","GFDL-ESM4",2016,96.2916666666667
"SSP2 2085","GFDL-ESM4",2017,96.1666666666667
"SSP2 2085","GFDL-ESM4",2018,103.333333333333
"SSP2 2085","GFDL-ESM4",2019,90.2083333333333
"SSP2 2085","GFDL-ESM4",2020,109.25
"SSP2 2085","GFDL-ESM4",2021,96.25
"SSP2 2085","GFDL-ESM4",2022,91.3333333333333
"SSP2 2085","GFDL-ESM4",2023,108.958333333333
"SSP2 2085","GFDL-ESM4",2024,101.25
"SSP2 2085","GFDL-ESM4",2025,103
"SSP2 2085","GFDL-ESM4",2026,110.208333333333
"SSP2 2085","GFDL-ESM4",2027,101.541666666667
"SSP2 2085","GFDL-ESM4",2028,107.375
"SSP2 2085","GFDL-ESM4",2029,113.208333333333
"SSP2 2085","GFDL-ESM4",2030,97
"SSP2 2085","GFDL-ESM4",2031,96.0416666666667
"SSP2 2085","GFDL-ESM4",2032,104.25
"SSP2 2085","GFDL-ESM4",2033,93
"SSP2 2085","GFDL-ESM4",2034,95.25
"SSP2 2085","GFDL-ESM4",2035,100.416666666667
"SSP2 2085","GFDL-ESM4",2036,105.166666666667
"SSP2 2085","GFDL-ESM4",2037,83.75
"SSP2 2085","GFDL-ESM4",2038,90.4166666666667
"SSP2 2085","GFDL-ESM4",2039,89.125
"SSP2 2085","GFDL-ESM4",2040,101.416666666667
"SSP2 2085","GFDL-ESM4",2041,100.916666666667
"SSP2 2085","GFDL-ESM4",2042,84.0416666666667
"SSP2 2085","GFDL-ESM4",2043,96
"SSP2 2085","GFDL-ESM4",2044,109.208333333333
"SSP2 2085","GFDL-ESM4",2045,91.1666666666667
"SSP2 2085","GFDL-ESM4",2046,80.2083333333333
"SSP2 2085","GFDL-ESM4",2047,101.125
"SSP2 2085","GFDL-ESM4",2048,88.2916666666667
"SSP2 2085","GFDL-ESM4",2049,93.25
"SSP2 2085","GFDL-ESM4",2050,101
"SSP2 2085","GFDL-ESM4",2051,89.25
"SSP2 2085","GFDL-ESM4",2052,97.25
"SSP2 2085","GFDL-ESM4",2053,93.0833333333333
"SSP2 2085","GFDL-ESM4",2054,97.3333333333333
"SSP2 2085","GFDL-ESM4",2055,107.041666666667
"SSP2 2085","GFDL-ESM4",2056,108.291666666667
"SSP2 2085","GFDL-ESM4",2057,92.9583333333333
"SSP2 2085","GFDL-ESM4",2058,92.2083333333333
"SSP2 2085","GFDL-ESM4",2059,99.25
"SSP2 2085","GFDL-ESM4",2060,96.125
"SSP2 2085","GFDL-ESM4",2061,93.2916666666667
"SSP2 2085","GFDL-ESM4",2062,90.1666666666667
"SSP2 2085","GFDL-ESM4",2063,93.0416666666667
"SSP2 2085","GFDL-ESM4",2064,93.3333333333333
"SSP2 2085","GFDL-ESM4",2065,115.875
"SSP2 2085","GFDL-ESM4",2066,107.083333333333
"SSP2 2085","GFDL-ESM4",2067,107.041666666667
"SSP2 2085","GFDL-ESM4",2068,98.125
"SSP2 2085","GFDL-ESM4",2069,106.958333333333
"SSP2 2085","GFDL-ESM4",2070,96.4583333333333
"SSP2 2085","GFDL-ESM4",2071,88.1666666666667
"SSP2 2085","GFDL-ESM4",2072,95.3333333333333
"SSP2 2085","GFDL-ESM4",2073,106.208333333333
"SSP2 2085","GFDL-ESM4",2074,87.1666666666667
"SSP2 2085","GFDL-ESM4",2075,73.2916666666667
"SSP2 2085","GFDL-ESM4",2076,93.2083333333333
"SSP2 2085","GFDL-ESM4",2077,103.291666666667
"SSP2 2085","GFDL-ESM4",2078,90.5833333333333
"SSP2 2085","GFDL-ESM4",2079,101.125
"SSP2 2085","GFDL-ESM4",2080,107.291666666667
"SSP2 2085","GFDL-ESM4",2081,112.291666666667
"SSP2 2085","GFDL-ESM4",2082,80.25
"SSP2 2085","GFDL-ESM4",2083,89.2083333333333
"SSP2 2085","GFDL-ESM4",2084,106.208333333333
"SSP2 2085","GFDL-ESM4",2085,91.7083333333333
"SSP2 2085","GFDL-ESM4",2086,81.4583333333333
"SSP2 2085","GFDL-ESM4",2087,79.5833333333333
"SSP2 2085","GFDL-ESM4",2088,105.041666666667
"SSP2 2085","GFDL-ESM4",2089,100.125
"SSP2 2085","GFDL-ESM4",2090,92
"SSP2 2085","GFDL-ESM4",2091,78.25
"SSP2 2085","GFDL-ESM4",2092,90.1666666666667
"SSP2 2085","GFDL-ESM4",2093,96.5
"SSP2 2085","GFDL-ESM4",2094,97
"SSP2 2085","GFDL-ESM4",2095,85.2916666666667
"SSP2 2085","GFDL-ESM4",2096,103.25
"SSP2 2085","GFDL-ESM4",2097,87.125
"SSP2 2085","GFDL-ESM4",2098,96.125
"SSP2 2085","GFDL-ESM4",2099,99.0416666666667
"SSP2 2085","GFDL-ESM4",2100,96.0416666666667
