"SSP_Time","GCM","Year","Frost"
"SSP5 2050","GFDL-ESM4",2026,0
"SSP5 2050","GFDL-ESM4",2027,0
"SSP5 2050","GFDL-ESM4",2028,8
"SSP5 2050","GFDL-ESM4",2029,4
"SSP5 2050","GFDL-ESM4",2030,2
"SSP5 2050","GFDL-ESM4",2031,7
"SSP5 2050","GFDL-ESM4",2032,2
"SSP5 2050","GFDL-ESM4",2033,4
"SSP5 2050","GFDL-ESM4",2034,0
"SSP5 2050","GFDL-ESM4",2035,0
"SSP5 2050","GFDL-ESM4",2036,0
"SSP5 2050","GFDL-ESM4",2037,0
"SSP5 2050","GFDL-ESM4",2038,0
"SSP5 2050","GFDL-ESM4",2039,5
"SSP5 2050","GFDL-ESM4",2040,0
"SSP5 2050","GFDL-ESM4",2041,0
"SSP5 2050","GFDL-ESM4",2042,0
"SSP5 2050","GFDL-ESM4",2043,0
"SSP5 2050","GFDL-ESM4",2044,14
"SSP5 2050","GFDL-ESM4",2045,0
"SSP5 2050","GFDL-ESM4",2046,8
"SSP5 2050","GFDL-ESM4",2047,30
"SSP5 2050","GFDL-ESM4",2048,13
"SSP5 2050","GFDL-ESM4",2049,0
"SSP5 2050","GFDL-ESM4",2050,4
"SSP5 2050","GFDL-ESM4",2051,20
"SSP5 2050","GFDL-ESM4",2052,0
"SSP5 2050","GFDL-ESM4",2053,0
"SSP5 2050","GFDL-ESM4",2054,0
"SSP5 2050","GFDL-ESM4",2055,0
"SSP5 2050","GFDL-ESM4",2056,1
"SSP5 2050","GFDL-ESM4",2057,0
"SSP5 2050","GFDL-ESM4",2058,1
"SSP5 2050","GFDL-ESM4",2059,3
"SSP5 2050","GFDL-ESM4",2060,0
"SSP5 2050","GFDL-ESM4",2061,0
"SSP5 2050","GFDL-ESM4",2062,10
"SSP5 2050","GFDL-ESM4",2063,3
"SSP5 2050","GFDL-ESM4",2064,0
"SSP5 2050","GFDL-ESM4",2065,0
"SSP5 2050","GFDL-ESM4",2066,6
"SSP5 2050","GFDL-ESM4",2067,1
"SSP5 2050","GFDL-ESM4",2068,0
"SSP5 2050","GFDL-ESM4",2069,5
"SSP5 2050","GFDL-ESM4",2070,0
"SSP5 2050","GFDL-ESM4",2071,8
"SSP5 2050","GFDL-ESM4",2072,0
"SSP5 2050","GFDL-ESM4",2073,0
"SSP5 2050","GFDL-ESM4",2074,4
"SSP5 2050","GFDL-ESM4",2075,0
"SSP5 2050","GFDL-ESM4",2076,0
"SSP5 2050","GFDL-ESM4",2077,1
"SSP5 2050","GFDL-ESM4",2078,0
"SSP5 2050","GFDL-ESM4",2079,0
"SSP5 2050","GFDL-ESM4",2080,11
"SSP5 2050","GFDL-ESM4",2081,2
"SSP5 2050","GFDL-ESM4",2082,0
"SSP5 2050","GFDL-ESM4",2083,3
"SSP5 2050","GFDL-ESM4",2084,23
"SSP5 2050","GFDL-ESM4",2085,0
"SSP5 2050","GFDL-ESM4",2086,0
"SSP5 2050","GFDL-ESM4",2087,2
"SSP5 2050","GFDL-ESM4",2088,23
"SSP5 2050","GFDL-ESM4",2089,0
"SSP5 2050","GFDL-ESM4",2090,15
"SSP5 2050","GFDL-ESM4",2091,0
"SSP5 2050","GFDL-ESM4",2092,18
"SSP5 2050","GFDL-ESM4",2093,0
"SSP5 2050","GFDL-ESM4",2094,4
"SSP5 2050","GFDL-ESM4",2095,0
"SSP5 2050","GFDL-ESM4",2096,0
"SSP5 2050","GFDL-ESM4",2097,5
"SSP5 2050","GFDL-ESM4",2098,0
"SSP5 2050","GFDL-ESM4",2099,0
"SSP5 2050","GFDL-ESM4",2100,13
"SSP5 2050","INM-CM4-8",2002,0
"SSP5 2050","INM-CM4-8",2003,0
"SSP5 2050","INM-CM4-8",2004,1
"SSP5 2050","INM-CM4-8",2005,0
"SSP5 2050","INM-CM4-8",2006,7
"SSP5 2050","INM-CM4-8",2007,7
"SSP5 2050","INM-CM4-8",2008,10
"SSP5 2050","INM-CM4-8",2009,0
"SSP5 2050","INM-CM4-8",2010,14
"SSP5 2050","INM-CM4-8",2011,4
"SSP5 2050","INM-CM4-8",2012,5
"SSP5 2050","INM-CM4-8",2013,0
"SSP5 2050","INM-CM4-8",2014,0
"SSP5 2050","INM-CM4-8",2015,0
"SSP5 2050","INM-CM4-8",2016,0
"SSP5 2050","INM-CM4-8",2017,14
"SSP5 2050","INM-CM4-8",2018,0
"SSP5 2050","INM-CM4-8",2019,0
"SSP5 2050","INM-CM4-8",2020,0
"SSP5 2050","INM-CM4-8",2021,3
"SSP5 2050","INM-CM4-8",2022,8
"SSP5 2050","INM-CM4-8",2023,0
"SSP5 2050","INM-CM4-8",2024,0
"SSP5 2050","INM-CM4-8",2025,0
"SSP5 2050","INM-CM4-8",2026,0
"SSP5 2050","INM-CM4-8",2027,0
"SSP5 2050","INM-CM4-8",2028,0
"SSP5 2050","INM-CM4-8",2029,8
"SSP5 2050","INM-CM4-8",2030,4
"SSP5 2050","INM-CM4-8",2031,23
"SSP5 2050","INM-CM4-8",2032,0
"SSP5 2050","INM-CM4-8",2033,10
"SSP5 2050","INM-CM4-8",2034,3
"SSP5 2050","INM-CM4-8",2035,0
"SSP5 2050","INM-CM4-8",2036,4
"SSP5 2050","INM-CM4-8",2037,0
"SSP5 2050","INM-CM4-8",2038,0
"SSP5 2050","INM-CM4-8",2039,0
"SSP5 2050","INM-CM4-8",2040,5
"SSP5 2050","INM-CM4-8",2041,0
"SSP5 2050","INM-CM4-8",2042,15
"SSP5 2050","INM-CM4-8",2043,0
"SSP5 2050","INM-CM4-8",2044,2
"SSP5 2050","INM-CM4-8",2045,13
"SSP5 2050","INM-CM4-8",2046,2
"SSP5 2050","INM-CM4-8",2047,0
"SSP5 2050","INM-CM4-8",2048,0
"SSP5 2050","INM-CM4-8",2049,0
"SSP5 2050","INM-CM4-8",2050,0
"SSP5 2050","INM-CM4-8",2051,0
"SSP5 2050","INM-CM4-8",2052,0
"SSP5 2050","INM-CM4-8",2053,7
"SSP5 2050","INM-CM4-8",2054,3
"SSP5 2050","INM-CM4-8",2055,0
"SSP5 2050","INM-CM4-8",2056,0
"SSP5 2050","INM-CM4-8",2057,11
"SSP5 2050","INM-CM4-8",2058,15
"SSP5 2050","INM-CM4-8",2059,5
"SSP5 2050","INM-CM4-8",2060,4
"SSP5 2050","INM-CM4-8",2061,0
"SSP5 2050","INM-CM4-8",2062,0
"SSP5 2050","INM-CM4-8",2063,5
"SSP5 2050","INM-CM4-8",2064,0
"SSP5 2050","INM-CM4-8",2065,0
"SSP5 2050","INM-CM4-8",2066,13
"SSP5 2050","INM-CM4-8",2067,0
"SSP5 2050","INM-CM4-8",2068,26
"SSP5 2050","INM-CM4-8",2069,0
"SSP5 2050","INM-CM4-8",2070,0
"SSP5 2050","INM-CM4-8",2071,2
"SSP5 2050","INM-CM4-8",2072,0
"SSP5 2050","INM-CM4-8",2073,0
"SSP5 2050","INM-CM4-8",2074,35
"SSP5 2050","INM-CM4-8",2075,0
"SSP5 2050","INM-CM4-8",2076,0
"SSP5 2050","INM-CM4-8",2077,0
"SSP5 2050","INM-CM4-8",2078,0
"SSP5 2050","INM-CM4-8",2079,0
"SSP5 2050","INM-CM4-8",2080,4
"SSP5 2050","INM-CM4-8",2081,0
"SSP5 2050","INM-CM4-8",2082,0
"SSP5 2050","INM-CM4-8",2083,0
"SSP5 2050","INM-CM4-8",2084,0
"SSP5 2050","INM-CM4-8",2085,1
"SSP5 2050","INM-CM4-8",2086,14
"SSP5 2050","INM-CM4-8",2087,0
"SSP5 2050","INM-CM4-8",2088,0
"SSP5 2050","INM-CM4-8",2089,0
"SSP5 2050","INM-CM4-8",2090,7
"SSP5 2050","INM-CM4-8",2091,0
"SSP5 2050","INM-CM4-8",2092,0
"SSP5 2050","INM-CM4-8",2093,0
"SSP5 2050","INM-CM4-8",2094,5
"SSP5 2050","INM-CM4-8",2095,0
"SSP5 2050","INM-CM4-8",2096,0
"SSP5 2050","INM-CM4-8",2097,3
"SSP5 2050","INM-CM4-8",2098,0
"SSP5 2050","INM-CM4-8",2099,3
"SSP5 2050","INM-CM4-8",2100,0
"SSP5 2050","INM-CM5-0",2002,0
"SSP5 2050","INM-CM5-0",2003,0
"SSP5 2050","INM-CM5-0",2004,2
"SSP5 2050","INM-CM5-0",2005,0
"SSP5 2050","INM-CM5-0",2006,26
"SSP5 2050","INM-CM5-0",2007,10
"SSP5 2050","INM-CM5-0",2008,19
"SSP5 2050","INM-CM5-0",2009,1
"SSP5 2050","INM-CM5-0",2010,0
"SSP5 2050","INM-CM5-0",2011,10
"SSP5 2050","INM-CM5-0",2012,0
"SSP5 2050","INM-CM5-0",2013,0
"SSP5 2050","INM-CM5-0",2014,0
"SSP5 2050","INM-CM5-0",2015,0
"SSP5 2050","INM-CM5-0",2016,2
"SSP5 2050","INM-CM5-0",2017,7
"SSP5 2050","INM-CM5-0",2018,0
"SSP5 2050","INM-CM5-0",2019,6
"SSP5 2050","INM-CM5-0",2020,0
"SSP5 2050","INM-CM5-0",2021,38
"SSP5 2050","INM-CM5-0",2022,33
"SSP5 2050","INM-CM5-0",2023,5
"SSP5 2050","INM-CM5-0",2024,6
"SSP5 2050","INM-CM5-0",2025,0
"SSP5 2050","INM-CM5-0",2026,0
"SSP5 2050","INM-CM5-0",2027,0
"SSP5 2050","INM-CM5-0",2028,5
"SSP5 2050","INM-CM5-0",2029,5
"SSP5 2050","INM-CM5-0",2030,3
"SSP5 2050","INM-CM5-0",2031,24
"SSP5 2050","INM-CM5-0",2032,4
"SSP5 2050","INM-CM5-0",2033,1
"SSP5 2050","INM-CM5-0",2034,2
"SSP5 2050","INM-CM5-0",2035,0
"SSP5 2050","INM-CM5-0",2036,8
"SSP5 2050","INM-CM5-0",2037,0
"SSP5 2050","INM-CM5-0",2038,0
"SSP5 2050","INM-CM5-0",2039,9
"SSP5 2050","INM-CM5-0",2040,0
"SSP5 2050","INM-CM5-0",2041,0
"SSP5 2050","INM-CM5-0",2042,0
"SSP5 2050","INM-CM5-0",2043,1
"SSP5 2050","INM-CM5-0",2044,12
"SSP5 2050","INM-CM5-0",2045,2
"SSP5 2050","INM-CM5-0",2046,9
"SSP5 2050","INM-CM5-0",2047,34
"SSP5 2050","INM-CM5-0",2048,31
"SSP5 2050","INM-CM5-0",2049,0
"SSP5 2050","INM-CM5-0",2050,0
"SSP5 2050","INM-CM5-0",2051,29
"SSP5 2050","INM-CM5-0",2052,0
"SSP5 2050","INM-CM5-0",2053,0
"SSP5 2050","INM-CM5-0",2054,5
"SSP5 2050","INM-CM5-0",2055,0
"SSP5 2050","INM-CM5-0",2056,3
"SSP5 2050","INM-CM5-0",2057,0
"SSP5 2050","INM-CM5-0",2058,5
"SSP5 2050","INM-CM5-0",2059,7
"SSP5 2050","INM-CM5-0",2060,10
"SSP5 2050","INM-CM5-0",2061,0
"SSP5 2050","INM-CM5-0",2062,5
"SSP5 2050","INM-CM5-0",2063,4
"SSP5 2050","INM-CM5-0",2064,0
"SSP5 2050","INM-CM5-0",2065,0
"SSP5 2050","INM-CM5-0",2066,14
"SSP5 2050","INM-CM5-0",2067,1
"SSP5 2050","INM-CM5-0",2068,0
"SSP5 2050","INM-CM5-0",2069,2
"SSP5 2050","INM-CM5-0",2070,0
"SSP5 2050","INM-CM5-0",2071,21
"SSP5 2050","INM-CM5-0",2072,0
"SSP5 2050","INM-CM5-0",2073,0
"SSP5 2050","INM-CM5-0",2074,4
"SSP5 2050","INM-CM5-0",2075,1
"SSP5 2050","INM-CM5-0",2076,0
"SSP5 2050","INM-CM5-0",2077,2
"SSP5 2050","INM-CM5-0",2078,0
"SSP5 2050","INM-CM5-0",2079,1
"SSP5 2050","INM-CM5-0",2080,7
"SSP5 2050","INM-CM5-0",2081,3
"SSP5 2050","INM-CM5-0",2082,3
"SSP5 2050","INM-CM5-0",2083,4
"SSP5 2050","INM-CM5-0",2084,22
"SSP5 2050","INM-CM5-0",2085,0
"SSP5 2050","INM-CM5-0",2086,0
"SSP5 2050","INM-CM5-0",2087,4
"SSP5 2050","INM-CM5-0",2088,7
"SSP5 2050","INM-CM5-0",2089,0
"SSP5 2050","INM-CM5-0",2090,23
"SSP5 2050","INM-CM5-0",2091,0
"SSP5 2050","INM-CM5-0",2092,27
"SSP5 2050","INM-CM5-0",2093,2
"SSP5 2050","INM-CM5-0",2094,9
"SSP5 2050","INM-CM5-0",2095,0
"SSP5 2050","INM-CM5-0",2096,0
"SSP5 2050","INM-CM5-0",2097,9
"SSP5 2050","INM-CM5-0",2098,0
"SSP5 2050","INM-CM5-0",2099,0
"SSP5 2050","INM-CM5-0",2100,16
"SSP5 2050","IPSL-CM6A-LR",2002,0
"SSP5 2050","IPSL-CM6A-LR",2003,0
"SSP5 2050","IPSL-CM6A-LR",2004,1
"SSP5 2050","IPSL-CM6A-LR",2005,0
"SSP5 2050","IPSL-CM6A-LR",2006,37
"SSP5 2050","IPSL-CM6A-LR",2007,7
"SSP5 2050","IPSL-CM6A-LR",2008,15
"SSP5 2050","IPSL-CM6A-LR",2009,0
"SSP5 2050","IPSL-CM6A-LR",2010,0
"SSP5 2050","IPSL-CM6A-LR",2011,8
"SSP5 2050","IPSL-CM6A-LR",2012,0
"SSP5 2050","IPSL-CM6A-LR",2013,0
"SSP5 2050","IPSL-CM6A-LR",2014,0
"SSP5 2050","IPSL-CM6A-LR",2015,0
"SSP5 2050","IPSL-CM6A-LR",2016,1
"SSP5 2050","IPSL-CM6A-LR",2017,6
"SSP5 2050","IPSL-CM6A-LR",2018,0
"SSP5 2050","IPSL-CM6A-LR",2019,15
"SSP5 2050","IPSL-CM6A-LR",2020,0
"SSP5 2050","IPSL-CM6A-LR",2021,34
"SSP5 2050","IPSL-CM6A-LR",2022,39
"SSP5 2050","IPSL-CM6A-LR",2023,0
"SSP5 2050","IPSL-CM6A-LR",2024,5
"SSP5 2050","IPSL-CM6A-LR",2025,0
"SSP5 2050","IPSL-CM6A-LR",2026,0
"SSP5 2050","IPSL-CM6A-LR",2027,0
"SSP5 2050","IPSL-CM6A-LR",2028,4
"SSP5 2050","IPSL-CM6A-LR",2029,4
"SSP5 2050","IPSL-CM6A-LR",2030,3
"SSP5 2050","IPSL-CM6A-LR",2031,9
"SSP5 2050","IPSL-CM6A-LR",2032,7
"SSP5 2050","IPSL-CM6A-LR",2033,4
"SSP5 2050","IPSL-CM6A-LR",2034,1
"SSP5 2050","IPSL-CM6A-LR",2035,0
"SSP5 2050","IPSL-CM6A-LR",2036,7
"SSP5 2050","IPSL-CM6A-LR",2037,0
"SSP5 2050","IPSL-CM6A-LR",2038,0
"SSP5 2050","IPSL-CM6A-LR",2039,6
"SSP5 2050","IPSL-CM6A-LR",2040,0
"SSP5 2050","IPSL-CM6A-LR",2041,0
"SSP5 2050","IPSL-CM6A-LR",2042,0
"SSP5 2050","IPSL-CM6A-LR",2043,0
"SSP5 2050","IPSL-CM6A-LR",2044,5
"SSP5 2050","IPSL-CM6A-LR",2045,1
"SSP5 2050","IPSL-CM6A-LR",2046,0
"SSP5 2050","IPSL-CM6A-LR",2047,34
"SSP5 2050","IPSL-CM6A-LR",2048,22
"SSP5 2050","IPSL-CM6A-LR",2049,0
"SSP5 2050","IPSL-CM6A-LR",2050,0
"SSP5 2050","IPSL-CM6A-LR",2051,21
"SSP5 2050","IPSL-CM6A-LR",2052,0
"SSP5 2050","IPSL-CM6A-LR",2053,0
"SSP5 2050","IPSL-CM6A-LR",2054,0
"SSP5 2050","IPSL-CM6A-LR",2055,0
"SSP5 2050","IPSL-CM6A-LR",2056,0
"SSP5 2050","IPSL-CM6A-LR",2057,0
"SSP5 2050","IPSL-CM6A-LR",2058,0
"SSP5 2050","IPSL-CM6A-LR",2059,5
"SSP5 2050","IPSL-CM6A-LR",2060,9
"SSP5 2050","IPSL-CM6A-LR",2061,0
"SSP5 2050","IPSL-CM6A-LR",2062,0
"SSP5 2050","IPSL-CM6A-LR",2063,3
"SSP5 2050","IPSL-CM6A-LR",2064,0
"SSP5 2050","IPSL-CM6A-LR",2065,0
"SSP5 2050","IPSL-CM6A-LR",2066,16
"SSP5 2050","IPSL-CM6A-LR",2067,0
"SSP5 2050","IPSL-CM6A-LR",2068,0
"SSP5 2050","IPSL-CM6A-LR",2069,1
"SSP5 2050","IPSL-CM6A-LR",2070,0
"SSP5 2050","IPSL-CM6A-LR",2071,20
"SSP5 2050","IPSL-CM6A-LR",2072,0
"SSP5 2050","IPSL-CM6A-LR",2073,0
"SSP5 2050","IPSL-CM6A-LR",2074,6
"SSP5 2050","IPSL-CM6A-LR",2075,0
"SSP5 2050","IPSL-CM6A-LR",2076,0
"SSP5 2050","IPSL-CM6A-LR",2077,1
"SSP5 2050","IPSL-CM6A-LR",2078,0
"SSP5 2050","IPSL-CM6A-LR",2079,0
"SSP5 2050","IPSL-CM6A-LR",2080,7
"SSP5 2050","IPSL-CM6A-LR",2081,0
"SSP5 2050","IPSL-CM6A-LR",2082,1
"SSP5 2050","IPSL-CM6A-LR",2083,5
"SSP5 2050","IPSL-CM6A-LR",2084,21
"SSP5 2050","IPSL-CM6A-LR",2085,0
"SSP5 2050","IPSL-CM6A-LR",2086,0
"SSP5 2050","IPSL-CM6A-LR",2087,2
"SSP5 2050","IPSL-CM6A-LR",2088,5
"SSP5 2050","IPSL-CM6A-LR",2089,0
"SSP5 2050","IPSL-CM6A-LR",2090,19
"SSP5 2050","IPSL-CM6A-LR",2091,0
"SSP5 2050","IPSL-CM6A-LR",2092,22
"SSP5 2050","IPSL-CM6A-LR",2093,0
"SSP5 2050","IPSL-CM6A-LR",2094,7
"SSP5 2050","IPSL-CM6A-LR",2095,0
"SSP5 2050","IPSL-CM6A-LR",2096,0
"SSP5 2050","IPSL-CM6A-LR",2097,0
"SSP5 2050","IPSL-CM6A-LR",2098,0
"SSP5 2050","IPSL-CM6A-LR",2099,0
"SSP5 2050","IPSL-CM6A-LR",2100,0
"SSP5 2050","MIROC6",2002,0
"SSP5 2050","MIROC6",2003,0
"SSP5 2050","MIROC6",2004,2
"SSP5 2050","MIROC6",2005,0
"SSP5 2050","MIROC6",2006,26
"SSP5 2050","MIROC6",2007,9
"SSP5 2050","MIROC6",2008,14
"SSP5 2050","MIROC6",2009,0
"SSP5 2050","MIROC6",2010,1
"SSP5 2050","MIROC6",2011,10
"SSP5 2050","MIROC6",2012,0
"SSP5 2050","MIROC6",2013,0
"SSP5 2050","MIROC6",2014,0
"SSP5 2050","MIROC6",2015,0
"SSP5 2050","MIROC6",2016,2
"SSP5 2050","MIROC6",2017,7
"SSP5 2050","MIROC6",2018,0
"SSP5 2050","MIROC6",2019,16
"SSP5 2050","MIROC6",2020,0
"SSP5 2050","MIROC6",2021,37
"SSP5 2050","MIROC6",2022,33
"SSP5 2050","MIROC6",2023,0
"SSP5 2050","MIROC6",2024,5
"SSP5 2050","MIROC6",2025,0
"SSP5 2050","MIROC6",2026,0
"SSP5 2050","MIROC6",2027,0
"SSP5 2050","MIROC6",2028,0
"SSP5 2050","MIROC6",2029,4
"SSP5 2050","MIROC6",2030,3
"SSP5 2050","MIROC6",2031,17
"SSP5 2050","MIROC6",2032,9
"SSP5 2050","MIROC6",2033,0
"SSP5 2050","MIROC6",2034,1
"SSP5 2050","MIROC6",2035,0
"SSP5 2050","MIROC6",2036,8
"SSP5 2050","MIROC6",2037,0
"SSP5 2050","MIROC6",2038,0
"SSP5 2050","MIROC6",2039,1
"SSP5 2050","MIROC6",2040,0
"SSP5 2050","MIROC6",2041,0
"SSP5 2050","MIROC6",2042,0
"SSP5 2050","MIROC6",2043,1
"SSP5 2050","MIROC6",2044,5
"SSP5 2050","MIROC6",2045,1
"SSP5 2050","MIROC6",2046,0
"SSP5 2050","MIROC6",2047,34
"SSP5 2050","MIROC6",2048,17
"SSP5 2050","MIROC6",2049,0
"SSP5 2050","MIROC6",2050,0
"SSP5 2050","MIROC6",2051,23
"SSP5 2050","MIROC6",2052,0
"SSP5 2050","MIROC6",2053,0
"SSP5 2050","MIROC6",2054,2
"SSP5 2050","MIROC6",2055,0
"SSP5 2050","MIROC6",2056,0
"SSP5 2050","MIROC6",2057,0
"SSP5 2050","MIROC6",2058,0
"SSP5 2050","MIROC6",2059,7
"SSP5 2050","MIROC6",2060,7
"SSP5 2050","MIROC6",2061,0
"SSP5 2050","MIROC6",2062,0
"SSP5 2050","MIROC6",2063,6
"SSP5 2050","MIROC6",2064,0
"SSP5 2050","MIROC6",2065,0
"SSP5 2050","MIROC6",2066,16
"SSP5 2050","MIROC6",2067,1
"SSP5 2050","MIROC6",2068,11
"SSP5 2050","MIROC6",2069,2
"SSP5 2050","MIROC6",2070,0
"SSP5 2050","MIROC6",2071,10
"SSP5 2050","MIROC6",2072,0
"SSP5 2050","MIROC6",2073,0
"SSP5 2050","MIROC6",2074,3
"SSP5 2050","MIROC6",2075,0
"SSP5 2050","MIROC6",2076,0
"SSP5 2050","MIROC6",2077,2
"SSP5 2050","MIROC6",2078,0
"SSP5 2050","MIROC6",2079,1
"SSP5 2050","MIROC6",2080,0
"SSP5 2050","MIROC6",2081,3
"SSP5 2050","MIROC6",2082,1
"SSP5 2050","MIROC6",2083,0
"SSP5 2050","MIROC6",2084,14
"SSP5 2050","MIROC6",2085,0
"SSP5 2050","MIROC6",2086,0
"SSP5 2050","MIROC6",2087,3
"SSP5 2050","MIROC6",2088,0
"SSP5 2050","MIROC6",2089,0
"SSP5 2050","MIROC6",2090,20
"SSP5 2050","MIROC6",2091,0
"SSP5 2050","MIROC6",2092,10
"SSP5 2050","MIROC6",2093,0
"SSP5 2050","MIROC6",2094,9
"SSP5 2050","MIROC6",2095,0
"SSP5 2050","MIROC6",2096,0
"SSP5 2050","MIROC6",2097,7
"SSP5 2050","MIROC6",2098,0
"SSP5 2050","MIROC6",2099,0
"SSP5 2050","MIROC6",2100,0
"SSP5 2050","MPI-ESM1-2-LR",2002,0
"SSP5 2050","MPI-ESM1-2-LR",2003,0
"SSP5 2050","MPI-ESM1-2-LR",2004,3
"SSP5 2050","MPI-ESM1-2-LR",2005,0
"SSP5 2050","MPI-ESM1-2-LR",2006,7
"SSP5 2050","MPI-ESM1-2-LR",2007,8
"SSP5 2050","MPI-ESM1-2-LR",2008,16
"SSP5 2050","MPI-ESM1-2-LR",2009,4
"SSP5 2050","MPI-ESM1-2-LR",2010,19
"SSP5 2050","MPI-ESM1-2-LR",2011,5
"SSP5 2050","MPI-ESM1-2-LR",2012,6
"SSP5 2050","MPI-ESM1-2-LR",2013,0
"SSP5 2050","MPI-ESM1-2-LR",2014,0
"SSP5 2050","MPI-ESM1-2-LR",2015,0
"SSP5 2050","MPI-ESM1-2-LR",2016,0
"SSP5 2050","MPI-ESM1-2-LR",2017,17
"SSP5 2050","MPI-ESM1-2-LR",2018,0
"SSP5 2050","MPI-ESM1-2-LR",2019,0
"SSP5 2050","MPI-ESM1-2-LR",2020,0
"SSP5 2050","MPI-ESM1-2-LR",2021,7
"SSP5 2050","MPI-ESM1-2-LR",2022,14
"SSP5 2050","MPI-ESM1-2-LR",2023,0
"SSP5 2050","MPI-ESM1-2-LR",2024,0
"SSP5 2050","MPI-ESM1-2-LR",2025,2
"SSP5 2050","MPI-ESM1-2-LR",2026,0
"SSP5 2050","MPI-ESM1-2-LR",2027,0
"SSP5 2050","MPI-ESM1-2-LR",2028,0
"SSP5 2050","MPI-ESM1-2-LR",2029,6
"SSP5 2050","MPI-ESM1-2-LR",2030,6
"SSP5 2050","MPI-ESM1-2-LR",2031,19
"SSP5 2050","MPI-ESM1-2-LR",2032,0
"SSP5 2050","MPI-ESM1-2-LR",2033,5
"SSP5 2050","MPI-ESM1-2-LR",2034,8
"SSP5 2050","MPI-ESM1-2-LR",2035,0
"SSP5 2050","MPI-ESM1-2-LR",2036,5
"SSP5 2050","MPI-ESM1-2-LR",2037,0
"SSP5 2050","MPI-ESM1-2-LR",2038,0
"SSP5 2050","MPI-ESM1-2-LR",2039,1
"SSP5 2050","MPI-ESM1-2-LR",2040,7
"SSP5 2050","MPI-ESM1-2-LR",2041,0
"SSP5 2050","MPI-ESM1-2-LR",2042,6
"SSP5 2050","MPI-ESM1-2-LR",2043,2
"SSP5 2050","MPI-ESM1-2-LR",2044,3
"SSP5 2050","MPI-ESM1-2-LR",2045,15
"SSP5 2050","MPI-ESM1-2-LR",2046,2
"SSP5 2050","MPI-ESM1-2-LR",2047,0
"SSP5 2050","MPI-ESM1-2-LR",2048,6
"SSP5 2050","MPI-ESM1-2-LR",2049,0
"SSP5 2050","MPI-ESM1-2-LR",2050,0
"SSP5 2050","MPI-ESM1-2-LR",2051,0
"SSP5 2050","MPI-ESM1-2-LR",2052,0
"SSP5 2050","MPI-ESM1-2-LR",2053,10
"SSP5 2050","MPI-ESM1-2-LR",2054,4
"SSP5 2050","MPI-ESM1-2-LR",2055,0
"SSP5 2050","MPI-ESM1-2-LR",2056,9
"SSP5 2050","MPI-ESM1-2-LR",2057,19
"SSP5 2050","MPI-ESM1-2-LR",2058,0
"SSP5 2050","MPI-ESM1-2-LR",2059,5
"SSP5 2050","MPI-ESM1-2-LR",2060,7
"SSP5 2050","MPI-ESM1-2-LR",2061,0
"SSP5 2050","MPI-ESM1-2-LR",2062,4
"SSP5 2050","MPI-ESM1-2-LR",2063,13
"SSP5 2050","MPI-ESM1-2-LR",2064,0
"SSP5 2050","MPI-ESM1-2-LR",2065,0
"SSP5 2050","MPI-ESM1-2-LR",2066,0
"SSP5 2050","MPI-ESM1-2-LR",2067,0
"SSP5 2050","MPI-ESM1-2-LR",2068,8
"SSP5 2050","MPI-ESM1-2-LR",2069,0
"SSP5 2050","MPI-ESM1-2-LR",2070,0
"SSP5 2050","MPI-ESM1-2-LR",2071,3
"SSP5 2050","MPI-ESM1-2-LR",2072,0
"SSP5 2050","MPI-ESM1-2-LR",2073,0
"SSP5 2050","MPI-ESM1-2-LR",2074,42
"SSP5 2050","MPI-ESM1-2-LR",2075,1
"SSP5 2050","MPI-ESM1-2-LR",2076,0
"SSP5 2050","MPI-ESM1-2-LR",2077,0
"SSP5 2050","MPI-ESM1-2-LR",2078,0
"SSP5 2050","MPI-ESM1-2-LR",2079,0
"SSP5 2050","MPI-ESM1-2-LR",2080,5
"SSP5 2050","MPI-ESM1-2-LR",2081,0
"SSP5 2050","MPI-ESM1-2-LR",2082,0
"SSP5 2050","MPI-ESM1-2-LR",2083,0
"SSP5 2050","MPI-ESM1-2-LR",2084,4
"SSP5 2050","MPI-ESM1-2-LR",2085,4
"SSP5 2050","MPI-ESM1-2-LR",2086,14
"SSP5 2050","MPI-ESM1-2-LR",2087,0
"SSP5 2050","MPI-ESM1-2-LR",2088,1
"SSP5 2050","MPI-ESM1-2-LR",2089,0
"SSP5 2050","MPI-ESM1-2-LR",2090,11
"SSP5 2050","MPI-ESM1-2-LR",2091,0
"SSP5 2050","MPI-ESM1-2-LR",2092,2
"SSP5 2050","MPI-ESM1-2-LR",2093,0
"SSP5 2050","MPI-ESM1-2-LR",2094,0
"SSP5 2050","MPI-ESM1-2-LR",2095,0
"SSP5 2050","MPI-ESM1-2-LR",2096,0
"SSP5 2050","MPI-ESM1-2-LR",2097,8
"SSP5 2050","MPI-ESM1-2-LR",2098,2
"SSP5 2050","MPI-ESM1-2-LR",2099,6
"SSP5 2050","MPI-ESM1-2-LR",2100,0
"SSP5 2050","MRI-ESM2-0",2002,0
"SSP5 2050","MRI-ESM2-0",2003,0
"SSP5 2050","MRI-ESM2-0",2004,2
"SSP5 2050","MRI-ESM2-0",2005,0
"SSP5 2050","MRI-ESM2-0",2006,16
"SSP5 2050","MRI-ESM2-0",2007,4
"SSP5 2050","MRI-ESM2-0",2008,19
"SSP5 2050","MRI-ESM2-0",2009,0
