"Year","Month","Day","Tmax","Tmin","Data_source","Date"
2054,1,5,11.4972882302156,3.69735339782469,"simulated",2000-01-05
2054,1,6,11.5095281872305,3.70959335483962,"simulated",2000-01-06
2054,1,7,7.93751436690161,4.63759499187347,"simulated",2000-01-07
2054,1,8,6.96669137064713,3.36693247555885,"simulated",2000-01-08
2054,1,9,10.8034536579275,3.0035188255366,"simulated",2000-01-09
2054,1,10,6.74026236360469,2.5406968444425,"simulated",2000-01-10
2054,1,11,7.10715882829963,1.30616401669252,"simulated",2000-01-11
2054,1,12,9.31688705403732,2.21710533796587,"simulated",2000-01-12
2054,1,13,4.01647153735039,0.716870091931353,"simulated",2000-01-13
2054,1,14,7.45418420335038,0.252508282960516,"simulated",2000-01-14
2054,1,15,11.6515463864111,3.35314339820005,"simulated",2000-01-15
2054,1,16,10.9572577725413,5.9580783023451,"simulated",2000-01-16
2054,1,17,7.60810624631774,5.90805076857494,"simulated",2000-01-17
2054,1,18,6.00333577750817,3.30316620680249,"simulated",2000-01-18
2054,1,19,4.07258446456832,-1.22889964358193,"simulated",2000-01-19
2054,1,20,8.66127699757549,0.659643010734982,"simulated",2000-01-20
2054,1,21,3.93378502357337,-5.06814929424581,"simulated",2000-01-21
2054,1,22,2.82955960531542,-3.47162657978552,"simulated",2000-01-22
2054,1,23,3.6994861002992,0.399884654880164,"simulated",2000-01-23
2054,1,24,5.51562526485964,2.81579112674953,"simulated",2000-01-24
2054,1,25,7.15405207687966,-0.246362196327908,"simulated",2000-01-25
2054,1,26,10.8316586420084,4.82995826944689,"simulated",2000-01-26
2054,1,27,9.90682314066412,4.40632478103356,"simulated",2000-01-27
2054,1,28,4.85788803810756,2.15805389999745,"simulated",2000-01-28
2054,1,29,6.2799352763009,1.57914009546121,"simulated",2000-01-29
2054,1,30,9.28181570503124,6.47660544106188,"simulated",2000-01-30
2054,1,31,12.7136578719389,4.41217052525271,"simulated",2000-01-31
2054,2,1,9.6682540747833,2.36828410294916,"simulated",2000-02-01
2054,2,2,1.28792409840468,-1.21237435517479,"simulated",2000-02-02
2054,2,3,4.63879684822558,-0.560586119945303,"simulated",2000-02-03
2054,2,4,4.84981511608378,-0.25041985665455,"simulated",2000-02-04
2054,2,5,10.3109697643373,-3.39005981645555,"simulated",2000-02-05
2054,2,6,11.9901074589829,4.98794772948562,"simulated",2000-02-06
2054,2,7,5.70363995520976,2.20324748721958,"simulated",2000-02-07
2054,2,8,6.42519540565174,0.0262994511368078,"simulated",2000-02-08
2054,2,9,2.17254740158267,-1.02827482949578,"simulated",2000-02-09
2054,2,10,4.14085092832512,-0.860261114125045,"simulated",2000-02-10
2054,2,11,4.78458324991119,1.28355475012386,"simulated",2000-02-11
2054,2,12,2.05628680553188,-2.94418480350684,"simulated",2000-02-12
2054,2,13,4.73234406570217,-1.96882885956903,"simulated",2000-02-13
2054,2,14,9.33522843928005,4.3344351215877,"simulated",2000-02-14
2054,2,15,14.5677727287863,8.5659634946963,"simulated",2000-02-15
2054,2,16,17.0031965394161,7.70191902073028,"simulated",2000-02-16
2054,2,17,17.9781971683339,5.28025855594262,"simulated",2000-02-17
2054,2,18,16.6231540532622,4.12264257289112,"simulated",2000-02-18
2054,2,19,14.3355666718042,4.03263154407223,"simulated",2000-02-19
2054,2,20,9.28555245523743,3.98365771948317,"simulated",2000-02-20
2054,2,21,13.8490568689301,8.34833725346818,"simulated",2000-02-21
2054,2,22,14.4622705085148,8.46138338530788,"simulated",2000-02-22
2054,2,23,11.0128861410198,6.11324301220333,"simulated",2000-02-23
2054,2,24,13.0768329825646,8.77531276202299,"simulated",2000-02-24
2054,2,25,15.7609921638971,7.75810120518561,"simulated",2000-02-25
2054,2,26,18.7817123149366,8.18130738430514,"simulated",2000-02-26
2054,2,27,20.0116531213145,7.51114164094342,"simulated",2000-02-27
2054,2,28,14.04456003055,4.04179270299266,"simulated",2000-02-28
2054,3,1,14.4900644879535,7.29032230033131,"simulated",2000-03-01
2054,3,2,10.3792314856544,3.07668016417233,"simulated",2000-03-02
2054,3,3,15.0843816517132,4.68332656802092,"simulated",2000-03-03
2054,3,4,12.5574150762978,7.05554510095143,"simulated",2000-03-04
2054,3,5,13.7004787892152,6.80121745996718,"simulated",2000-03-05
2054,3,6,13.0944848596539,2.49598708018352,"simulated",2000-03-06
2054,3,7,19.4145630854131,4.61232024817154,"simulated",2000-03-07
2054,3,8,12.6914396815744,7.09091912706422,"simulated",2000-03-08
2054,3,9,12.6249780984335,4.32574540641908,"simulated",2000-03-09
2054,3,10,9.96734626667788,4.26793844482946,"simulated",2000-03-10
2054,3,11,13.4776892735539,8.37734679605997,"simulated",2000-03-11
2054,3,12,13.3649496409944,6.66451400935137,"simulated",2000-03-12
2054,3,13,13.932631056625,7.43326341727363,"simulated",2000-03-13
2054,3,14,11.9231000281567,3.42336573623912,"simulated",2000-03-14
2054,3,15,9.47434720931246,2.47240215623423,"simulated",2000-03-15
2054,3,16,6.05202315039156,3.85227905228325,"simulated",2000-03-16
2054,3,17,8.85047857701959,3.55105495536721,"simulated",2000-03-17
2054,3,18,8.61266943664165,3.01306898935613,"simulated",2000-03-18
2054,3,19,5.65810886279326,3.35787672504365,"simulated",2000-03-19
2054,3,20,6.58252570442185,3.68264019327356,"simulated",2000-03-20
2054,3,21,8.17632890659554,1.17438385351731,"simulated",2000-03-21
2054,3,22,9.98913256459226,-1.01195734419441,"simulated",2000-03-22
2054,3,23,13.0167474713167,-3.28596556966086,"simulated",2000-03-23
2054,3,24,11.8502894274753,-1.15450510444398,"simulated",2000-03-24
2054,3,25,9.86918119068791,1.16655764253035,"simulated",2000-03-25
2054,3,26,7.72188229811024,2.62257152800687,"simulated",2000-03-26
2054,3,27,7.31609736631344,3.31469752343055,"simulated",2000-03-27
2054,3,28,9.46433540719729,-0.735315825805772,"simulated",2000-03-28
2054,3,29,10.7396011983638,-1.06216391045925,"simulated",2000-03-29
2054,3,30,10.2171233120493,4.61660275753918,"simulated",2000-03-30
2054,3,31,11.3688340406915,8.06768560386239,"simulated",2000-03-31
2054,4,1,10.7639194294398,5.96425147828268,"simulated",2000-04-01
2054,4,2,10.1346270993678,7.83439496161823,"simulated",2000-04-02
2054,4,3,15.6483992431744,7.94761560007221,"simulated",2000-04-03
2054,4,4,15.2076573624125,7.70516807779481,"simulated",2000-04-04
2054,4,5,16.018694254521,4.31720420532519,"simulated",2000-04-05
2054,4,6,14.8488439103375,7.14952060933085,"simulated",2000-04-06
2054,4,7,13.6979121578143,6.79852197202673,"simulated",2000-04-07
2054,4,8,14.2751056497119,1.77228874258604,"simulated",2000-04-08
2054,4,9,12.0290862815467,5.82964973744412,"simulated",2000-04-09
2054,4,10,12.113622347741,2.61114313462896,"simulated",2000-04-10
2054,4,11,13.0046593827723,2.80172304465949,"simulated",2000-04-11
2054,4,12,13.9167070500345,-0.182613092412493,"simulated",2000-04-12
2054,4,13,15.0258589193092,7.72569990549328,"simulated",2000-04-13
2054,4,14,15.6840539576387,10.2836144823761,"simulated",2000-04-14
2054,4,15,14.8585197901973,8.15624899723911,"simulated",2000-04-15
2054,4,16,13.2476876327738,8.04692924456165,"simulated",2000-04-16
2054,4,17,16.1838071255212,8.58447577473705,"simulated",2000-04-17
2054,4,18,16.951634013483,5.95059223943631,"simulated",2000-04-18
2054,4,19,19.6990853162175,1.69539503880139,"simulated",2000-04-19
2054,4,20,19.9950035454926,4.69185712280103,"simulated",2000-04-20
2054,4,21,20.084638865532,4.78149244284046,"simulated",2000-04-21
2054,4,22,16.3886957396282,8.78936438884402,"simulated",2000-04-22
2054,4,23,16.6257161587114,4.92164268917388,"simulated",2000-04-23
2054,4,24,14.9407220226669,8.24096373228547,"simulated",2000-04-24
2054,4,25,12.0869942112092,6.58684453206164,"simulated",2000-04-25
2054,4,26,12.8575719750772,7.05703247519358,"simulated",2000-04-26
2054,4,27,16.7712454693003,9.47054139791441,"simulated",2000-04-27
2054,4,28,16.1176175526693,10.81729543106,"simulated",2000-04-28
2054,4,29,18.2761867546652,6.7748630016548,"simulated",2000-04-29
2054,4,30,24.1556118111953,8.85246538850375,"simulated",2000-04-30
2054,5,1,18.7217574148526,11.022434113846,"simulated",2000-05-01
2054,5,2,21.2497997267669,7.94939451354364,"simulated",2000-05-02
2054,5,3,16.4723689966381,7.67225319800498,"simulated",2000-05-03
2054,5,4,11.824196534837,5.62452537972219,"simulated",2000-05-04
2054,5,5,13.9922381203165,4.1915961738468,"simulated",2000-05-05
2054,5,6,20.2692363209459,4.36807265275371,"simulated",2000-05-06
2054,5,7,16.2979060506565,2.49745937814834,"simulated",2000-05-07
2054,5,8,16.6772782477615,3.376768729904,"simulated",2000-05-08
2054,5,9,16.7741856843953,9.27268660362785,"simulated",2000-05-09
2054,5,10,30.5372609234644,7.83727052823414,"simulated",2000-05-10
2054,5,11,29.0135765015115,10.512904421583,"simulated",2000-05-11
2054,5,12,25.9572004000518,12.4565664643651,"simulated",2000-05-12
2054,5,13,25.4185390991585,7.81718475970897,"simulated",2000-05-13
2054,5,14,23.1949061482725,5.69417499381235,"simulated",2000-05-14
2054,5,15,22.8659082785302,4.0617896344309,"simulated",2000-05-15
2054,5,16,17.4805590780995,3.27934859728936,"simulated",2000-05-16
2054,5,17,19.9381630025858,1.13767009629984,"simulated",2000-05-17
2054,5,18,18.2901008764982,-1.21051837479084,"simulated",2000-05-18
2054,5,19,14.6256457673045,4.9230371609365,"simulated",2000-05-19
2054,5,20,13.0001129233531,5.9988334125677,"simulated",2000-05-20
2054,5,21,16.7206549643962,2.5194444835861,"simulated",2000-05-21
2054,5,22,16.9574665417504,10.457670835826,"simulated",2000-05-22
2054,5,23,17.5133415749074,10.3137786757463,"simulated",2000-05-23
2054,5,24,22.0379801491609,4.13775995299598,"simulated",2000-05-24
2054,5,25,21.3929814620657,1.59013458966391,"simulated",2000-05-25
2054,5,26,25.0436764032802,4.5408713001806,"simulated",2000-05-26
2054,5,27,31.2225816327991,8.52259123756883,"simulated",2000-05-27
2054,5,28,30.224050635185,9.52196028209973,"simulated",2000-05-28
2054,5,29,27.2462608457442,9.1470182335273,"simulated",2000-05-29
2054,5,30,22.9832334957142,8.78160003915956,"simulated",2000-05-30
2054,5,31,22.0106774206331,7.809466939823,"simulated",2000-05-31
2054,6,1,22.9087007432767,7.4074297845134,"simulated",2000-06-01
2054,6,2,19.1291736156341,11.1281939367976,"simulated",2000-06-02
2054,6,3,18.2614347221191,11.1608124735928,"simulated",2000-06-03
2054,6,4,21.4050065134232,10.4058097930605,"simulated",2000-06-04
2054,6,5,27.5635778942879,8.56146080423193,"simulated",2000-06-05
2054,6,6,27.5910848963326,15.0904735768125,"simulated",2000-06-06
2054,6,7,26.1384850629331,13.1395125118525,"simulated",2000-06-07
2054,6,8,28.3390379755951,10.2382822124189,"simulated",2000-06-08
2054,6,9,28.4155794142188,12.916832777562,"simulated",2000-06-09
2054,6,10,21.1124053041349,14.012693739461,"simulated",2000-06-10
2054,6,11,20.7070728593235,9.50727448259642,"simulated",2000-06-11
2054,6,12,21.4902629060921,4.7913468316641,"simulated",2000-06-12
2054,6,13,18.7165454472868,7.41785068540617,"simulated",2000-06-13
2054,6,14,19.2291343372678,7.73044262576669,"simulated",2000-06-14
2054,6,15,17.772100121689,9.27104959834347,"simulated",2000-06-15
2054,6,16,17.1561140636461,11.1561099781792,"simulated",2000-06-16
2054,6,17,18.1956494976345,12.1956704360511,"simulated",2000-06-17
2054,6,18,17.0258286963204,10.3258029037826,"simulated",2000-06-18
2054,6,19,18.3205823685378,7.12078399181072,"simulated",2000-06-19
2054,6,20,21.3158099378573,-0.686142858315771,"simulated",2000-06-20
2054,6,21,24.4479730432373,1.74956084792183,"simulated",2000-06-21
2054,6,22,25.1026141746515,4.30335374099631,"simulated",2000-06-22
2054,6,23,23.5483597929644,9.74881913525745,"simulated",2000-06-23
2054,6,24,28.5144012798195,13.8144762742755,"simulated",2000-06-24
2054,6,25,29.5403198988773,12.8386404041015,"simulated",2000-06-25
2054,6,26,27.5832721222815,7.78232445736109,"simulated",2000-06-26
2054,6,27,24.0089066552825,11.9083674422086,"simulated",2000-06-27
2054,6,28,24.653796756673,8.35484590167171,"simulated",2000-06-28
2054,6,29,22.4489202690434,10.9501999143707,"simulated",2000-06-29
2054,6,30,18.5022067816878,10.2026191377564,"simulated",2000-06-30
2054,7,1,26.2598558392999,11.1599404815633,"simulated",2000-07-01
2054,7,2,27.6268024256763,8.32782043570827,"simulated",2000-07-02
2054,7,3,24.1267346147951,13.3267615705066,"simulated",2000-07-03
2054,7,4,22.0503208046315,13.0504387129585,"simulated",2000-07-04
2054,7,5,26.0049057960561,9.40523506424847,"simulated",2000-07-05
2054,7,6,26.7369080912154,8.73748240350739,"simulated",2000-07-06
2054,7,7,25.61110282565,13.1109424967634,"simulated",2000-07-07
2054,7,8,25.3963409195704,12.3976325569511,"simulated",2000-07-08
2054,7,9,32.077872663184,11.077562372656,"simulated",2000-07-09
2054,7,10,28.3662007843272,6.66584831421554,"simulated",2000-07-10
2054,7,11,29.8894197404304,6.08997878080693,"simulated",2000-07-11
2054,7,12,31.3220978479618,10.3218910793427,"simulated",2000-07-12
2054,7,13,28.3677484514987,10.9674084866248,"simulated",2000-07-13
2054,7,14,24.5518858694326,15.8520245975826,"simulated",2000-07-14
2054,7,15,26.2694075339825,12.5693961653917,"simulated",2000-07-15
2054,7,16,22.8972615449833,16.8971527244364,"simulated",2000-07-16
2054,7,17,22.9843398279993,11.4847413558519,"simulated",2000-07-17
2054,7,18,19.9694292998887,13.9693204793418,"simulated",2000-07-18
2054,7,19,23.7576187417776,9.75749915124663,"simulated",2000-07-19
2054,7,20,21.8346458978003,12.8347638061274,"simulated",2000-07-20
2054,7,21,23.1989510386838,6.49865820077243,"simulated",2000-07-21
2054,7,22,23.0078010744939,10.208222809172,"simulated",2000-07-22
2054,7,23,20.9002451205478,12.6007393744935,"simulated",2000-07-23
2054,7,24,23.1130045008296,9.41276023601154,"simulated",2000-07-24
2054,7,25,24.0729791880437,11.0733982721382,"simulated",2000-07-25
2054,7,26,27.9087828764512,6.70916771919729,"simulated",2000-07-26
2054,7,27,23.286623638968,9.88704468932686,"simulated",2000-07-27
2054,7,28,26.7808819610763,8.78145627336829,"simulated",2000-07-28
2054,7,29,28.123004511986,7.22263892270484,"simulated",2000-07-29
2054,7,30,26.026743936647,6.02781065625513,"simulated",2000-07-30
2054,7,31,26.5002417030449,6.50130842265298,"simulated",2000-07-31
2054,8,1,22.1510545615402,15.3511906195832,"simulated",2000-08-01
2054,8,2,20.8010300447113,12.9009289876286,"simulated",2000-08-02
2054,8,3,20.1602512076007,12.8601658057524,"simulated",2000-08-03
2054,8,4,20.5823120347637,17.2824972543971,"simulated",2000-08-04
2054,8,5,21.2693342422443,14.0692051392378,"simulated",2000-08-05
2054,8,6,24.298130161903,16.7985283447381,"simulated",2000-08-06
2054,8,7,26.0953484208441,15.4952247964392,"simulated",2000-08-07
2054,8,8,24.9373025173466,11.939111687297,"simulated",2000-08-08
2054,8,9,20.4594531130343,10.4616289551339,"simulated",2000-08-09
2054,8,10,25.1246766694915,5.12784258369442,"simulated",2000-08-10
2054,8,11,19.9027526289361,7.40432618021935,"simulated",2000-08-11
2054,8,12,18.4116514678611,10.611286039457,"simulated",2000-08-12
2054,8,13,22.996511744759,7.99669527817588,"simulated",2000-08-13
2054,8,14,17.2954169571751,11.8674614403041,"simulated",2000-08-14
2054,8,15,17.162129318056,14.1624603593884,"simulated",2000-08-15
2054,8,16,17.2563377061648,14.2566687474971,"simulated",2000-08-16
2054,8,17,18.3429159165315,12.9149603996604,"simulated",2000-08-17
2054,8,18,24.0431484036173,9.44234057961387,"simulated",2000-08-18
2054,8,19,21.0530005834246,13.554548043518,"simulated",2000-08-19
2054,8,20,21.4185169927279,17.9190311152282,"simulated",2000-08-20
2054,8,21,26.0071413056134,16.0072058510228,"simulated",2000-08-21
2054,8,22,25.566865969504,15.2696551249764,"simulated",2000-08-22
2054,8,23,28.1045430008817,12.6040583605288,"simulated",2000-08-23
2054,8,24,31.671708233641,11.3738915417701,"simulated",2000-08-24
2054,8,25,30.6028327331702,10.8010892877365,"simulated",2000-08-25
2054,8,26,34.7638276392039,14.0622825456181,"simulated",2000-08-26
2054,8,27,35.7940027151006,16.0001691524012,"simulated",2000-08-27
2054,8,28,37.0298044930795,15.5361858105352,"simulated",2000-08-28
2054,8,29,30.2269290134739,11.3253149758184,"simulated",2000-08-29
2054,8,30,26.6462251721963,11.9514314449205,"simulated",2000-08-30
2054,8,31,24.1860967239011,11.1849571108636,"simulated",2000-08-31
2054,9,1,21.0747196297073,10.7762326811701,"simulated",2000-09-01
2054,9,2,18.4872630031647,10.4873655265673,"simulated",2000-09-02
2054,9,3,19.7678787880887,6.27147330837047,"simulated",2000-09-03
2054,9,4,21.7010728760687,10.5024167494108,"simulated",2000-09-04
2054,9,5,22.5591865054286,6.86230559399341,"simulated",2000-09-05
2054,9,6,14.1587476428648,12.1593848704151,"simulated",2000-09-06
2054,9,7,17.4221308627518,10.1229842358217,"simulated",2000-09-07
2054,9,8,16.2341878914661,12.9345502226314,"simulated",2000-09-08
2054,9,9,19.8493110764252,12.7495485288447,"simulated",2000-09-09
2054,9,10,22.5775619130136,11.0763720099701,"simulated",2000-09-10
2054,9,11,22.9967135087663,9.20140473793264,"simulated",2000-09-11
2054,9,12,21.5985378926016,13.5986972827838,"simulated",2000-09-12
2054,9,13,27.9436707312545,7.74583590824669,"simulated",2000-09-13
2054,9,14,25.7549878938968,9.25845028039205,"simulated",2000-09-14
2054,9,15,28.2284259004408,11.7311366105167,"simulated",2000-09-15
2054,9,16,28.4885976144771,11.991308324553,"simulated",2000-09-16
2054,9,17,22.2316344941176,11.2308373149244,"simulated",2000-09-17
2054,9,18,21.4388277672802,13.4394368991672,"simulated",2000-09-18
2054,9,19,18.3629387385873,14.0628107157754,"simulated",2000-09-19
2054,9,20,19.1655594857006,14.6654732462477,"simulated",2000-09-20
2054,9,21,15.4854543145413,12.2851171123002,"simulated",2000-09-21
2054,9,22,18.2992674117677,8.60106021027726,"simulated",2000-09-22
2054,9,23,18.2817482599033,6.78055835685984,"simulated",2000-09-23
2054,9,24,20.0769911192669,8.57580121622346,"simulated",2000-09-24
2054,9,25,19.9599209006327,9.26298803018176,"simulated",2000-09-25
2054,9,26,20.0356144491689,8.73880649219134,"simulated",2000-09-26
2054,9,27,20.853664486924,9.65323602370353,"simulated",2000-09-27
2054,9,28,15.9091243624459,12.4094946547332,"simulated",2000-09-28
2054,9,29,20.1008901671501,9.20038841504245,"simulated",2000-09-29
2054,9,30,25.9980731490624,7.80315249768726,"simulated",2000-09-30
2054,10,1,22.5806963043345,13.7839691646571,"simulated",2000-10-01
2054,10,2,22.9726964202809,12.9771879582583,"simulated",2000-10-02
2054,10,3,19.5624619261619,13.8615997096357,"simulated",2000-10-03
2054,10,4,25.5371979951783,14.3406024739569,"simulated",2000-10-04
2054,10,5,14.2543430616176,8.55478724396915,"simulated",2000-10-05
2054,10,6,19.1203548253717,12.220324177918,"simulated",2000-10-06
2054,10,7,14.0210755491275,8.42137210939863,"simulated",2000-10-07
2054,10,8,11.9737722516897,8.47419039159395,"simulated",2000-10-08
2054,10,9,15.1157269601802,10.0153050962171,"simulated",2000-10-09
2054,10,10,18.3175074369724,11.2175206651097,"simulated",2000-10-10
2054,10,11,18.446315858,10.5468932882331,"simulated",2000-10-11
2054,10,12,16.8122462343175,10.3130459190056,"simulated",2000-10-12
2054,10,13,12.2273102315665,9.62710358293015,"simulated",2000-10-13
2054,10,14,8.75980414746656,6.25854817991781,"simulated",2000-10-14
2054,10,15,11.1914304416035,6.29175685046271,"simulated",2000-10-15
2054,10,16,11.6931840333079,1.99585402566606,"simulated",2000-10-16
2054,10,17,9.41330482257003,3.61512754293521,"simulated",2000-10-17
2054,10,18,13.738280616699,7.94010333706422,"simulated",2000-10-18
2054,10,19,17.5630689133136,4.86750907818211,"simulated",2000-10-19
2054,10,20,13.9625629374738,4.26523292983194,"simulated",2000-10-20
2054,10,21,14.9250071701695,5.72768706029083,"simulated",2000-10-21
2054,10,22,13.5999999319907,5.70077199386447,"simulated",2000-10-22
2054,10,23,14.3994234846721,5.90125833531042,"simulated",2000-10-23
2054,10,24,13.3204673341976,5.32346826411715,"simulated",2000-10-24
2054,10,25,14.1705755465339,5.17191743701057,"simulated",2000-10-25
2054,10,26,20.8490046805812,7.85210096266044,"simulated",2000-10-26
2054,10,27,22.9013111093818,9.90635019494402,"simulated",2000-10-27
2054,10,28,17.0480717915032,9.3507698585686,"simulated",2000-10-28
2054,10,29,17.3249953836757,7.62771319583687,"simulated",2000-10-29
2054,10,30,14.7817629624942,8.78168271897204,"simulated",2000-10-30
2054,10,31,12.7793689967681,3.78071088724483,"simulated",2000-10-31
2054,11,1,11.5499154639219,1.85258545628006,"simulated",2000-11-01
2054,11,2,9.8033781472769,0.805694470363152,"simulated",2000-11-02
2054,11,3,15.9120396151538,9.71408865141005,"simulated",2000-11-03
2054,11,4,14.5350634794198,8.33709431651897,"simulated",2000-11-04
2054,11,5,16.3689317222404,11.8683161128475,"simulated",2000-11-05
2054,11,6,11.7732037228386,9.1730971247905,"simulated",2000-11-06
2054,11,7,13.4627052729663,5.96489483000606,"simulated",2000-11-07
2054,11,8,12.8882162078193,4.18787748079581,"simulated",2000-11-08
2054,11,9,11.9843627970441,4.98460939847804,"simulated",2000-11-09
2054,11,10,9.85847162257691,3.95777610232648,"simulated",2000-11-10
2054,11,11,8.93942049019486,-0.558290139010023,"simulated",2000-11-11
2054,11,12,9.80272524182553,4.80289612243596,"simulated",2000-11-12
2054,11,13,9.78199906976523,3.78319308097641,"simulated",2000-11-13
2054,11,14,8.25762919283225,3.55708304619176,"simulated",2000-11-14
2054,11,15,9.85445163177235,1.35749108816521,"simulated",2000-11-15
2054,11,16,4.1095467749839,-1.88920288957617,"simulated",2000-11-16
2054,11,17,7.06427849947087,-4.43264109534556,"simulated",2000-11-17
2054,11,18,3.93032153972587,-0.768351727210554,"simulated",2000-11-18
2054,11,19,2.02635794555065,-0.273061610461825,"simulated",2000-11-19
2054,11,20,1.88450815802691,-0.414911397985563,"simulated",2000-11-20
2054,11,21,4.33457479317054,-1.5647621911939,"simulated",2000-11-21
2054,11,22,2.88429240699752,0.884814494409141,"simulated",2000-11-22
2054,11,23,10.7389296158141,2.241243091674,"simulated",2000-11-23
2054,11,24,12.2721163671488,-0.523453513049162,"simulated",2000-11-24
2054,11,25,10.1712022284019,1.6729555811949,"simulated",2000-11-25
2054,11,26,10.7107892898612,6.61062813753614,"simulated",2000-11-26
2054,11,27,9.93264957764745,4.4341380805073,"simulated",2000-11-27
2054,11,28,8.7858510262585,2.78609984740735,"simulated",2000-11-28
2054,11,29,8.54962190346518,0.449829455694132,"simulated",2000-11-29
2054,11,30,9.42801789759937,6.12861405610601,"simulated",2000-11-30
2054,12,1,10.6603848862015,4.76104790183703,"simulated",2000-12-01
2054,12,2,10.1369377781834,3.93961385401196,"simulated",2000-12-02
2054,12,3,13.9826840576112,5.18084619953787,"simulated",2000-12-03
2054,12,4,12.2816920380191,3.68029030184762,"simulated",2000-12-04
2054,12,5,8.93798995899474,4.13849749203003,"simulated",2000-12-05
2054,12,6,19.5949458449734,7.59119077300842,"simulated",2000-12-06
2054,12,7,13.9150871940684,6.71752763287731,"simulated",2000-12-07
2054,12,8,9.86775337649319,5.36744074688173,"simulated",2000-12-08
2054,12,9,11.0764731865662,5.87780780707622,"simulated",2000-12-09
2054,12,10,11.0528132489957,4.05703085895574,"simulated",2000-12-10
2054,12,11,16.217043489278,5.41290813211168,"simulated",2000-12-11
2054,12,12,9.6402638892767,6.24150523486697,"simulated",2000-12-12
2054,12,13,8.45570902535684,3.9550909559523,"simulated",2000-12-13
2054,12,14,9.5608385553952,3.56232136456911,"simulated",2000-12-14
2054,12,15,11.5548679634267,6.75370717036489,"simulated",2000-12-15
2054,12,16,9.15132616521533,4.95242838850723,"simulated",2000-12-16
2054,12,17,5.88700235058316,1.18659992325037,"simulated",2000-12-17
2054,12,18,5.31301938346721,1.91243445704858,"simulated",2000-12-18
2054,12,19,6.923955874949,3.42328722355677,"simulated",2000-12-19
2054,12,20,5.37020226573169,0.671257757187594,"simulated",2000-12-20
2054,12,21,6.24099111194276,2.1405528857614,"simulated",2000-12-21
2054,12,22,3.98079331014843,0.581452607635996,"simulated",2000-12-22
2054,12,23,1.88432517448548,-1.2157188841923,"simulated",2000-12-23
2054,12,24,4.71397119654942,-2.08431055240833,"simulated",2000-12-24
2054,12,25,4.8511534892391,-0.149275877114379,"simulated",2000-12-25
2054,12,26,1.68620853266717,-4.21361275831865,"simulated",2000-12-26
2054,12,27,3.39993934551937,-2.998596306147,"simulated",2000-12-27
2054,12,28,7.32744330675594,-2.47666995667338,"simulated",2000-12-28
2054,12,29,3.18228578842578,-3.81383557812016,"simulated",2000-12-29
2054,12,30,3.05689570425324,-3.44403633261231,"simulated",2000-12-30
2054,12,31,3.49385044100244,-5.00555922911615,"simulated",2000-12-31
2055,1,1,2.16873618152704,-2.83103540599448,"simulated",2000-01-01
2055,1,2,5.07012412706643,-0.925944407036367,"simulated",2000-01-02
2055,1,3,9.69510464002646,2.89512165703944,"simulated",2000-01-03
2055,1,4,5.45702535522065,4.25707197866553,"simulated",2000-01-04
2055,1,5,4.61310676329218,3.21329688092295,"simulated",2000-01-05
2055,1,6,4.2558153807222,2.75562232299934,"simulated",2000-01-06
2055,1,7,7.81919434112395,2.62011756142315,"simulated",2000-01-07
2055,1,8,9.44579090891876,3.84629868364838,"simulated",2000-01-08
2055,1,9,12.9914124528772,2.99146213004843,"simulated",2000-01-09
2055,1,10,11.6504179534508,6.44943749758471,"simulated",2000-01-10
2055,1,11,8.25524058555857,3.55442035703376,"simulated",2000-01-11
2055,1,12,6.70195227668473,2.90192310424803,"simulated",2000-01-12
2055,1,13,0.715725422735689,-3.38404310362441,"simulated",2000-01-13
2055,1,14,6.73038125986779,0.0301329017149352,"simulated",2000-01-14
2055,1,15,9.72245019615138,2.92246721316436,"simulated",2000-01-15
2055,1,16,9.82474527885383,3.22398946188835,"simulated",2000-01-16
2055,1,17,10.4579999151705,4.15712306269172,"simulated",2000-01-17
2055,1,18,8.08911555335445,3.5885433624319,"simulated",2000-01-18
2055,1,19,8.81304544136844,1.01311060897753,"simulated",2000-01-19
2055,1,20,9.04302730351164,3.94347881166614,"simulated",2000-01-20
2055,1,21,7.38317278943936,0.284850280244334,"simulated",2000-01-21
2055,1,22,7.69236389810161,-0.906404451036149,"simulated",2000-01-22
2055,1,23,3.29142720918372,-2.60793063412563,"simulated",2000-01-23
2055,1,24,4.56276423391,-2.7362686784859,"simulated",2000-01-24
2055,1,25,9.59589688839489,3.59665999497789,"simulated",2000-01-25
2055,1,26,9.79095334566786,3.19110406714213,"simulated",2000-01-26
2055,1,27,7.10957837608514,2.01066047017954,"simulated",2000-01-27
2055,1,28,11.1774038919515,4.17777528669948,"simulated",2000-01-28
2055,1,29,6.68925188540806,2.48924544562714,"simulated",2000-01-29
2055,1,30,9.01005888234976,4.21086183272939,"simulated",2000-01-30
2055,1,31,3.15487714886353,-2.14660695928673,"simulated",2000-01-31
2055,2,1,6.89147471651328,3.19082989328619,"simulated",2000-02-01
2055,2,2,10.5838412567876,7.88367168608196,"simulated",2000-02-02
2055,2,3,8.61300743447226,5.01291253260087,"simulated",2000-02-03
2055,2,4,12.7682071486086,8.7671890679077,"simulated",2000-02-04
2055,2,5,8.86731102314617,5.36628252335884,"simulated",2000-02-05
2055,2,6,3.58898060735881,0.788526406145784,"simulated",2000-02-06
2055,2,7,10.5103350872013,-2.18760352518992,"simulated",2000-02-07
