X.6;YEARMODA;DATE;Year;Month;Day;Tmean;Tmax;Tmin;X;X.1;X.2;X.3;X.4;X.5
8726;19961121;1996-11-21 12:00:00;1996;11;21;14,09004685963320;20,98994502202590;10,255937045651200;NA;NA;NA;NA;NA;NA
8727;19961122;1996-11-22 12:00:00;1996;11;22;15,56569787233230;22,45949657530990;11,706813198779800;NA;NA;NA;NA;NA;NA
8728;19961123;1996-11-23 12:00:00;1996;11;23;16,39558152606850;22,96454560453290;12,594490720904400;NA;NA;NA;NA;NA;NA
8729;19961124;1996-11-24 12:00:00;1996;11;24;15,68938405856040;21,53345886660620;12,062572510977899;NA;NA;NA;NA;NA;NA
8730;19961125;1996-11-25 12:00:00;1996;11;25;15,89418083277630;22,72552838868270;12,043415257892800;NA;NA;NA;NA;NA;NA
8731;19961126;1996-11-26 12:00:00;1996;11;26;13,26157619046580;19,55529292458540;9,577419600703040;NA;NA;NA;NA;NA;NA
8732;19961127;1996-11-27 12:00:00;1996;11;27;12,97758381788330;19,14630326527870;9,326352449004620;NA;NA;NA;NA;NA;NA
8733;19961128;1996-11-28 12:00:00;1996;11;28;14,61495400150560;21,02127911835580;10,881696518809999;NA;NA;NA;NA;NA;NA
8734;19961129;1996-11-29 12:00:00;1996;11;29;15,61018846019380;22,31653872937600;11,792348106194300;NA;NA;NA;NA;NA;NA
8735;19961130;1996-11-30 12:00:00;1996;11;30;14,83236232221530;20,85130667489920;11,181704830123300;NA;NA;NA;NA;NA;NA
8736;19961201;1996-12-01 12:00:00;1996;12;1;12,40344512939080;18,21594605776760;8,841878884145190;NA;NA;NA;NA;NA;NA
8737;19961202;1996-12-02 12:00:00;1996;12;2;9,19246284488142;16,90416259081170;5,263929430566610;NA;NA;NA;NA;NA;NA
8738;19961203;1996-12-03 12:00:00;1996;12;3;12,94429179194690;18,85682221389700;9,350823028812041;NA;NA;NA;NA;NA;NA
8739;19961204;1996-12-04 12:00:00;1996;12;4;13,41240045930280;18,80635837836560;9,926369071631150;NA;NA;NA;NA;NA;NA
8740;19961205;1996-12-05 12:00:00;1996;12;5;11,58223772828090;17,55086652433560;8,000373736362810;NA;NA;NA;NA;NA;NA
8741;19961206;1996-12-06 12:00:00;1996;12;6;13,32957322690740;19,20465195913110;9,737638518264680;NA;NA;NA;NA;NA;NA
8742;19961207;1996-12-07 12:00:00;1996;12;7;13,12447279285270;19,59938018038300;9,402308729876561;NA;NA;NA;NA;NA;NA
8743;19961208;1996-12-08 12:00:00;1996;12;8;13,51479884641070;19,40239313940390;9,916790445088569;NA;NA;NA;NA;NA;NA
8744;19961209;1996-12-09 12:00:00;1996;12;9;14,48683051635760;19,31853812661600;11,107245063799100;NA;NA;NA;NA;NA;NA
8745;19961210;1996-12-10 12:00:00;1996;12;10;12,77026473436870;18,22664213630870;9,281676589210090;NA;NA;NA;NA;NA;NA
8746;19961211;1996-12-11 12:00:00;1996;12;11;11,12280531355130;17,44129985565810;7,471000067885960;NA;NA;NA;NA;NA;NA
8747;19961212;1996-12-12 12:00:00;1996;12;12;10,01730188002010;17,95402840624790;6,023940726931880;NA;NA;NA;NA;NA;NA
8748;19961213;1996-12-13 12:00:00;1996;12;13;13,91097518345740;20,90458173065080;10,059124380289900;NA;NA;NA;NA;NA;NA
8749;19961214;1996-12-14 12:00:00;1996;12;14;14,81975077572150;22,21334864043230;10,862539265724800;NA;NA;NA;NA;NA;NA
8750;19961215;1996-12-15 12:00:00;1996;12;15;14,41742049534720;20,59878216028770;10,737866069060900;NA;NA;NA;NA;NA;NA
8751;19961216;1996-12-16 12:00:00;1996;12;16;15,46945342855190;21,97583970316930;11,698731086784999;NA;NA;NA;NA;NA;NA
8752;19961217;1996-12-17 12:00:00;1996;12;17;13,78789631690700;18,65702395269780;10,412339151038299;NA;NA;NA;NA;NA;NA
8753;19961218;1996-12-18 12:00:00;1996;12;18;14,07915195754700;19,83558617601300;10,500418599902501;NA;NA;NA;NA;NA;NA
8754;19961219;1996-12-19 12:00:00;1996;12;19;11,88358260611600;17,63979517522440;8,343785636745761;NA;NA;NA;NA;NA;NA
8755;19961220;1996-12-20 12:00:00;1996;12;20;14,35194576820440;20,67701473263540;10,641480264379000;NA;NA;NA;NA;NA;NA
8756;19961221;1996-12-21 12:00:00;1996;12;21;15,29542637097360;21,34565962558100;11,629584647183000;NA;NA;NA;NA;NA;NA
8757;19961222;1996-12-22 12:00:00;1996;12;22;14,06795339562190;20,26802507332860;10,390413112680600;NA;NA;NA;NA;NA;NA
8758;19961223;1996-12-23 12:00:00;1996;12;23;16,23749398917400;22,94390758674420;12,408528952810499;NA;NA;NA;NA;NA;NA
8759;19961224;1996-12-24 12:00:00;1996;12;24;17,31555568025760;23,84087361699880;13,507911093561400;NA;NA;NA;NA;NA;NA
8760;19961225;1996-12-25 12:00:00;1996;12;25;16,98091877648610;23,46246391472840;13,188969772985800;NA;NA;NA;NA;NA;NA
8761;19961226;1996-12-26 12:00:00;1996;12;26;14,33348393822190;20,33988106594240;10,694462479991300;NA;NA;NA;NA;NA;NA
8762;19961227;1996-12-27 12:00:00;1996;12;27;12,37882935608070;17,76643450217700;8,912521838294881;NA;NA;NA;NA;NA;NA
8763;19961228;1996-12-28 12:00:00;1996;12;28;6,62341794009270;10,75450746081650;3,539460548125710;NA;NA;NA;NA;NA;NA
8764;19961229;1996-12-29 12:00:00;1996;12;29;6,03414539580751;11,45860061194510;2,671988305988170;NA;NA;NA;NA;NA;NA
8765;19961230;1996-12-30 12:00:00;1996;12;30;12,48627236178620;17,81765247700200;9,030609437511670;NA;NA;NA;NA;NA;NA
8766;19961231;1996-12-31 12:00:00;1996;12;31;11,93170482800620;17,88162361129470;8,347826692743180;NA;NA;NA;NA;NA;NA
8767;19970101;1997-01-01 12:00:00;1997;1;1;14,71876537318230;20,68771081117650;11,081277969443899;NA;NA;NA;NA;NA;NA
8768;19970102;1997-01-02 12:00:00;1997;1;2;12,63931528008310;18,38310728100400;9,088904979846189;NA;NA;NA;NA;NA;NA
8769;19970103;1997-01-03 12:00:00;1997;1;3;11,42919480998400;16,98541172033370;7,942078194028280;NA;NA;NA;NA;NA;NA
8770;19970104;1997-01-04 12:00:00;1997;1;4;13,64181300682870;20,44793945603270;9,836568864396311;NA;NA;NA;NA;NA;NA
8771;19970105;1997-01-05 12:00:00;1997;1;5;13,15161087546160;19,77648334286700;9,395498888606561;NA;NA;NA;NA;NA;NA
8772;19970106;1997-01-06 12:00:00;1997;1;6;11,46864077924790;17,38727066061290;7,899946875683440;NA;NA;NA;NA;NA;NA
8773;19970107;1997-01-07 12:00:00;1997;1;7;8,00080420476487;15,84360069683430;4,064120429136440;NA;NA;NA;NA;NA;NA
8774;19970108;1997-01-08 12:00:00;1997;1;8;11,38722653142130;16,85596117316100;7,920376399493440;NA;NA;NA;NA;NA;NA
8775;19970109;1997-01-09 12:00:00;1997;1;9;11,48599328450050;17,06720965219500;7,992291624367970;NA;NA;NA;NA;NA;NA
8776;19970110;1997-01-10 12:00:00;1997;1;10;14,19890284990750;20,11155992863340;10,583184722044500;NA;NA;NA;NA;NA;NA
8777;19970111;1997-01-11 12:00:00;1997;1;11;12,73081876510480;17,82478319602940;9,323807907554940;NA;NA;NA;NA;NA;NA
8778;19970112;1997-01-12 12:00:00;1997;1;12;10,76496562103860;15,68377552957960;7,431861778636600;NA;NA;NA;NA;NA;NA
8779;19970113;1997-01-13 12:00:00;1997;1;13;11,49103790309800;16,52239286598180;8,119957850127340;NA;NA;NA;NA;NA;NA
8780;19970114;1997-01-14 12:00:00;1997;1;14;12,49383928968250;17,00042729768210;9,222108776150730;NA;NA;NA;NA;NA;NA
8781;19970115;1997-01-15 12:00:00;1997;1;15;12,20480229850250;17,13625442458860;8,843375398692929;NA;NA;NA;NA;NA;NA
8782;19970116;1997-01-16 12:00:00;1997;1;16;11,56014426426960;16,82894657563840;8,134849803392180;NA;NA;NA;NA;NA;NA
8783;19970117;1997-01-17 12:00:00;1997;1;17;11,39842509334640;16,42352227584540;8,030381886715389;NA;NA;NA;NA;NA;NA
8784;19970118;1997-01-18 12:00:00;1997;1;18;11,56014426426960;16,82894657563840;8,134849803392180;NA;NA;NA;NA;NA;NA
8785;19970119;1997-01-19 12:00:00;1997;1;19;11,46389982048920;16,34528970349780;8,126767691397340;NA;NA;NA;NA;NA;NA
8786;19970120;1997-01-20 12:00:00;1997;1;20;11,59091398090720;17,39083602012670;8,046546110705069;NA;NA;NA;NA;NA;NA
8787;19970121;1997-01-21 12:00:00;1997;1;21;12,39981349536210;17,83115977576330;8,923372735562300;NA;NA;NA;NA;NA;NA
8788;19970122;1997-01-22 12:00:00;1997;1;22;13,62224185211620;19,45361111422890;10,034878044305399;NA;NA;NA;NA;NA;NA
8789;19970123;1997-01-23 12:00:00;1997;1;23;14,93365138459330;20,79014676082660;11,317453167877501;NA;NA;NA;NA;NA;NA
8790;19970124;1997-01-24 12:00:00;1997;1;24;14,80552789944530;19,08740576908680;11,543001712866500;NA;NA;NA;NA;NA;NA
8791;19970125;1997-01-25 12:00:00;1997;1;25;14,06714773073080;18,02403265488930;10,890227118450600;NA;NA;NA;NA;NA;NA
8792;19970126;1997-01-26 12:00:00;1997;1;26;14,10911600929350;18,15348320206200;10,911928912985500;NA;NA;NA;NA;NA;NA
8793;19970127;1997-01-27 12:00:00;1997;1;27;13,46445797506060;17,84617535311180;10,203403317684700;NA;NA;NA;NA;NA;NA
8794;19970128;1997-01-28 12:00:00;1997;1;28;13,01985575628490;17,68895606912290;9,702541285012730;NA;NA;NA;NA;NA;NA
8795;19970129;1997-01-29 12:00:00;1997;1;29;11,79601441496190;16,99610779887480;8,381875899093190;NA;NA;NA;NA;NA;NA
8796;19970130;1997-01-30 12:00:00;1997;1;30;12,42442926867210;18,28067133135390;8,852729781412609;NA;NA;NA;NA;NA;NA
8797;19970131;1997-01-31 12:00:00;1997;1;31;11,32427411357730;16,66178535240200;7,887823707691180;NA;NA;NA;NA;NA;NA
8798;19970201;1997-02-01 12:00:00;1997;2;1;12,88386168340170;18,39023800003140;9,382103449889460;NA;NA;NA;NA;NA;NA
8799;19970202;1997-02-02 12:00:00;1997;2;2;12,89253793602800;18,23020749582240;9,428275824231729;NA;NA;NA;NA;NA;NA
8800;19970203;1997-02-03 12:00:00;1997;2;3;12,19360373657740;17,56869332190420;8,733369911470980;NA;NA;NA;NA;NA;NA
8801;19970204;1997-02-04 12:00:00;1997;2;4;12,58867074889410;18,41368723804030;9,021030810969091;NA;NA;NA;NA;NA;NA
8802;19970205;1997-02-05 12:00:00;1997;2;5;12,70115837319720;17,92008842665210;9,266784635945250;NA;NA;NA;NA;NA;NA
8803;19970206;1997-02-06 12:00:00;1997;2;6;13,65694686262140;18,81348909739300;10,219567541674399;NA;NA;NA;NA;NA;NA
8804;19970207;1997-02-07 12:00:00;1997;2;7;12,80971070363260;18,62850107658800;9,239545270865250;NA;NA;NA;NA;NA;NA
8805;19970208;1997-02-08 12:00:00;1997;2;8;11,95773358588510;17,40153209866780;8,486343815769979;NA;NA;NA;NA;NA;NA
8806;19970209;1997-02-09 12:00:00;1997;2;9;11,44654731523660;16,66535071191570;8,034422942712810;NA;NA;NA;NA;NA;NA
8807;19970210;1997-02-10 12:00:00;1997;2;10;11,76524469832430;16,43421835438660;8,470179591780290;NA;NA;NA;NA;NA;NA
8808;19970211;1997-02-11 12:00:00;1997;2;11;8,67149099687665;15,67081703315760;4,911163147463980;NA;NA;NA;NA;NA;NA
8809;19970212;1997-02-12 12:00:00;1997;2;12;11,57608378495340;17,43848863543800;8,018034474900229;NA;NA;NA;NA;NA;NA
8810;19970213;1997-02-13 12:00:00;1997;2;13;11,67989515663010;17,10492032825870;8,217615925534130;NA;NA;NA;NA;NA;NA
8811;19970214;1997-02-14 12:00:00;1997;2;14;14,89137944619180;22,24749395698230;10,941264331869400;NA;NA;NA;NA;NA;NA
8812;19970215;1997-02-15 12:00:00;1997;2;15;14,71008912055600;20,84774131538550;11,035105595101600;NA;NA;NA;NA;NA;NA
8813;19970216;1997-02-16 12:00:00;1997;2;16;16,73132775457000;24,00014998191420;12,768105077183201;NA;NA;NA;NA;NA;NA
8814;19970217;1997-02-17 12:00:00;1997;2;17;12,66534403796200;17,90301576837710;9,227422102872991;NA;NA;NA;NA;NA;NA
8815;19970218;1997-02-18 12:00:00;1997;2;18;12,95801266317080;18,15197492347480;9,524661628913670;NA;NA;NA;NA;NA;NA
8816;19970219;1997-02-19 12:00:00;1997;2;19;11,23277062855560;17,22010943737650;7,652920779982440;NA;NA;NA;NA;NA;NA
8817;19970220;1997-02-20 12:00:00;1997;2;20;13,75793226516050;20,33912692664880;10,000828837955400;NA;NA;NA;NA;NA;NA
8818;19970221;1997-02-21 12:00:00;1997;2;21;13,15050155073160;19,11928866775610;9,540825852903360;NA;NA;NA;NA;NA;NA
8819;19970222;1997-02-22 12:00:00;1997;2;22;12,68380586794460;18,24014943507000;9,174439887260720;NA;NA;NA;NA;NA;NA
8820;19970223;1997-02-23 12:00:00;1997;2;23;12,31335462893790;17,84466707452460;8,816136033612930;NA;NA;NA;NA;NA;NA
8821;19970224;1997-02-24 12:00:00;1997;2;24;13,97534058587030;20,16915448319230;10,300837149268601;NA;NA;NA;NA;NA;NA
8822;19970225;1997-02-25 12:00:00;1997;2;25;17,10177899357660;24,39563234245960;13,126408930830999;NA;NA;NA;NA;NA;NA
8823;19970226;1997-02-26 12:00:00;1997;2;26;15,44120602121310;21,14154186557440;11,850867892351800;NA;NA;NA;NA;NA;NA
8824;19970227;1997-02-27 12:00:00;1997;2;27;14,30382354631420;20,43518629656500;10,637439208381601;NA;NA;NA;NA;NA;NA
8825;19970228;1997-02-28 12:00:00;1997;2;28;16,65858975936970;23,30880999025330;12,834706975335401;NA;NA;NA;NA;NA;NA
8826;19970301;1997-03-01 12:00:00;1997;3;1;12,55285641365900;18,39661457976530;8,981668277896819;NA;NA;NA;NA;NA;NA
8827;19970302;1997-03-02 12:00:00;1997;3;2;13,35560198478630;18,72456044650420;9,876155641291470;NA;NA;NA;NA;NA;NA
8828;19970303;1997-03-03 12:00:00;1997;3;3;12,36258617555810;18,74369018570580;8,674850125313551;NA;NA;NA;NA;NA;NA
8829;19970304;1997-03-04 12:00:00;1997;3;4;12,84441571413780;17,98837905975210;9,424234768234310;NA;NA;NA;NA;NA;NA
8830;19970305;1997-03-05 12:00:00;1997;3;5;12,63931528008310;18,38310728100400;9,088904979846189;NA;NA;NA;NA;NA;NA
8831;19970306;1997-03-06 12:00:00;1997;3;6;14,38886942816960;21,35128206602130;10,535515833154500;NA;NA;NA;NA;NA;NA
8832;19970307;1997-03-07 12:00:00;1997;3;7;15,47056275328190;22,63303437828020;11,553404122488200;NA;NA;NA;NA;NA;NA
8833;19970308;1997-03-08 12:00:00;1997;3;8;13,90371191539990;20,13500916664220;10,222112083124101;NA;NA;NA;NA;NA;NA
8834;19970309;1997-03-09 12:00:00;1997;3;9;13,87294219876230;19,57311972215400;10,310415775811199;NA;NA;NA;NA;NA;NA
8835;19970310;1997-03-10 12:00:00;1997;3;10;13,60378002213360;19,11647744753590;10,087860259917599;NA;NA;NA;NA;NA;NA
8836;19970311;1997-03-11 12:00:00;1997;3;11;12,21711018515750;17,36101020238390;8,808053921618090;NA;NA;NA;NA;NA;NA
8837;19970312;1997-03-12 12:00:00;1997;3;12;11,96136521991380;17,78631838067210;8,404849964352870;NA;NA;NA;NA;NA;NA
8838;19970313;1997-03-13 12:00:00;1997;3;13;10,96865307052450;16,21865037654520;7,558031489848230;NA;NA;NA;NA;NA;NA
8839;19970314;1997-03-14 12:00:00;1997;3;14;13,41240045930280;18,80635837836560;9,926369071631150;NA;NA;NA;NA;NA;NA
8840;19970315;1997-03-15 12:00:00;1997;3;15;12,51815140315380;19,03673659660110;8,796978780527770;NA;NA;NA;NA;NA;NA
8841;19970316;1997-03-16 12:00:00;1997;3;16;13,30606677832730;19,41233507865140;9,662954508117570;NA;NA;NA;NA;NA;NA
8842;19970317;1997-03-17 12:00:00;1997;3;17;12,27643096897280;17,17039974113870;8,922100464837460;NA;NA;NA;NA;NA;NA
8843;19970318;1997-03-18 12:00:00;1997;3;18;13,30495745359730;18,75514040354050;9,808281472414359;NA;NA;NA;NA;NA;NA
8844;19970319;1997-03-19 12:00:00;1997;3;19;14,22967256654510;20,67344937312160;10,494881029357400;NA;NA;NA;NA;NA;NA
8845;19970320;1997-03-20 12:00:00;1997;3;20;13,44317017594040;19,36824782285380;9,838065378944050;NA;NA;NA;NA;NA;NA
8846;19970321;1997-03-21 12:00:00;1997;3;21;14,90762262671440;21,27023827345350;11,178936044850699;NA;NA;NA;NA;NA;NA
8847;19970322;1997-03-22 12:00:00;1997;3;22;11,13400387547640;17,00886095834250;7,581005555107910;NA;NA;NA;NA;NA;NA
8848;19970323;1997-03-23 12:00:00;1997;3;23;12,73192808983480;18,48197787114030;9,178480943258140;NA;NA;NA;NA;NA;NA
8849;19970324;1997-03-24 12:00:00;1997;3;24;13,37295449003890;18,40449943808630;9,968500389976001;NA;NA;NA;NA;NA;NA
8850;19970325;1997-03-25 12:00:00;1997;3;25;14,05453618423690;19,38607462042240;10,571061554052200;NA;NA;NA;NA;NA;NA
8851;19970326;1997-03-26 12:00:00;1997;3;26;14,01983117373170;20,02619663725830;10,386372056683200;NA;NA;NA;NA;NA;NA
8852;19970327;1997-03-27 12:00:00;1997;3;27;14,25822363372280;19,92094946738810;10,697231265263801;NA;NA;NA;NA;NA;NA
8853;19970328;1997-03-28 12:00:00;1997;3;28;13,82734228617090;19,05888289297710;10,370207832693501;NA;NA;NA;NA;NA;NA
8854;19970329;1997-03-29 12:00:00;1997;3;29;13,48261614520430;19,77010676313310;9,795934060599199;NA;NA;NA;NA;NA;NA
8855;19970330;1997-03-30 12:00:00;1997;3;30;16,90424548741820;23,97313538439160;12,982578481081900;NA;NA;NA;NA;NA;NA
8856;19970331;1997-03-31 12:00:00;1997;3;31;13,33824947953370;19,04462145492220;9,783810892606940;NA;NA;NA;NA;NA;NA
8857;19970401;1997-04-01 12:00:00;1997;4;1;13,39030699529150;18,08443842966840;10,060845138660500;NA;NA;NA;NA;NA;NA
8858;19970402;1997-04-02 12:00:00;1997;4;2;10,94766893124310;16,15392510295890;7,547180592580810;NA;NA;NA;NA;NA;NA
8859;19970403;1997-04-03 12:00:00;1997;4;3;12,64183758938190;18,11069888789730;9,152738092725880;NA;NA;NA;NA;NA;NA
8860;19970404;1997-04-04 12:00:00;1997;4;4;13,51479884641070;19,40239313940390;9,916790445088569;NA;NA;NA;NA;NA;NA
8861;19970405;1997-04-05 12:00:00;1997;4;5;16,75594352788000;24,44966153750480;12,697462123033500;NA;NA;NA;NA;NA;NA
8862;19970406;1997-04-06 12:00:00;1997;4;6;16,09423664823340;22,87561695364410;12,251078820521499;NA;NA;NA;NA;NA;NA
8863;19970407;1997-04-07 12:00:00;1997;4;7;14,17539640132740;20,31924304815370;10,508500711897399;NA;NA;NA;NA;NA;NA
8864;19970408;1997-04-08 12:00:00;1997;4;8;13,57411963022600;19,21178267815860;10,030836988307900;NA;NA;NA;NA;NA;NA
8865;19970409;1997-04-09 12:00:00;1997;4;9;14,16339217451120;18,50768952703000;10,898309230445500;NA;NA;NA;NA;NA;NA
8866;19970410;1997-04-10 12:00:00;1997;4;10;12,14578517452600;15,74006714250550;9,083815896946829;NA;NA;NA;NA;NA;NA
8867;19970411;1997-04-11 12:00:00;1997;4;11;12,35814887663820;16,11491148526220;9,256157982500730;NA;NA;NA;NA;NA;NA
8868;19970412;1997-04-12 12:00:00;1997;4;12;13,99299675096170;18,26229573144590;10,747668939426401;NA;NA;NA;NA;NA;NA
8869;19970413;1997-04-13 12:00:00;1997;4;13;13,49018307310060;18,95288158381330;9,987433399238260;NA;NA;NA;NA;NA;NA
8870;19970414;1997-04-14 12:00:00;1997;4;14;14,90651330198440;20,61304359834260;11,324263009147501;NA;NA;NA;NA;NA;NA
8871;19970415;1997-04-15 12:00:00;1997;4;15;12,74928059508740;18,16191686272240;9,270825691942671;NA;NA;NA;NA;NA;NA
8872;19970416;1997-04-16 12:00:00;1997;4;16;16,47729943373390;21,90905734865640;12,928548238567700;NA;NA;NA;NA;NA;NA
8873;19970417;1997-04-17 12:00:00;1997;4;17;15,06460083887890;20,63368161613140;11,510224777241399;NA;NA;NA;NA;NA;NA
8874;19970418;1997-04-18 12:00:00;1997;4;18;19,59364860424520;27,22516878035030;15,498787568611300;NA;NA;NA;NA;NA;NA
8875;19970419;1997-04-19 12:00:00;1997;4;19;17,87153619860640;22,84729941448860;14,399853915506300;NA;NA;NA;NA;NA;NA
8876;19970420;1997-04-20 12:00:00;1997;4;20;16,33908671139080;21,29594992934320;12,898764332038001;NA;NA;NA;NA;NA;NA
8877;19970421;1997-04-21 12:00:00;1997;4;21;15,84020832739740;20,78452432038630;12,411521981906001;NA;NA;NA;NA;NA;NA
8878;19970422;1997-04-22 12:00:00;1997;4;22;20,02624659620470;25,57083454321540;16,389458119831399;NA;NA;NA;NA;NA;NA
8879;19970423;1997-04-23 12:00:00;1997;4;23;17,75904857430340;23,34089822587680;14,154100090530200;NA;NA;NA;NA;NA;NA
8880;19970424;1997-04-24 12:00:00;1997;4;24;15,15832297336050;21,38974688137860;11,454473776356499;NA;NA;NA;NA;NA;NA
8881;19970425;1997-04-25 12:00:00;1997;4;25;15,26717896363480;20,51136178798610;11,781721452749800;NA;NA;NA;NA;NA;NA
8882;19970426;1997-04-26 12:00:00;1997;4;26;13,44821479453800;18,82343103664060;9,965731604703420;NA;NA;NA;NA;NA;NA
8883;19970427;1997-04-27 12:00:00;1997;4;27;13,31111139692480;18,86751829243820;9,790620733876940;NA;NA;NA;NA;NA;NA
8884;19970428;1997-04-28 12:00:00;1997;4;28;14,08278359157570;20,22037245801730;10,418924748485400;NA;NA;NA;NA;NA;NA
8885;19970429;1997-04-29 12:00:00;1997;4;29;16,57858849611190;21,84789743458380;13,064296576321899;NA;NA;NA;NA;NA;NA
8886;19970430;1997-04-30 12:00:00;1997;4;30;18,20082482394150;25,35732364630060;14,236641968849201;NA;NA;NA;NA;NA;NA
8887;19970501;1997-05-01 12:00:00;1997;5;1;18,36032534540480;24,44835859587190;14,631763814119600;NA;NA;NA;NA;NA;NA
8888;19970502;1997-05-02 12:00:00;1997;5;2;16,43533115517120;21,77960680148380;12,906846444032899;NA;NA;NA;NA;NA;NA
8889;19970503;1997-05-03 12:00:00;1997;5;3;15,40791399527670;20,85206081419280;11,875338472159200;NA;NA;NA;NA;NA;NA
8890;19970504;1997-05-04 12:00:00;1997;5;4;15,79319543023710;21,19989055942690;12,262153961611800;NA;NA;NA;NA;NA;NA
8891;19970505;1997-05-05 12:00:00;1997;5;5;19,77524258971970;27,03812367861870;15,759433346852299;NA;NA;NA;NA;NA;NA
8892;19970506;1997-05-06 12:00:00;1997;5;6;21,83370854353760;29,27800193520500;17,740955439182599;NA;NA;NA;NA;NA;NA
8893;19970507;1997-05-07 12:00:00;1997;5;7;23,26486896837520;30,89051133442300;19,106296684896702;NA;NA;NA;NA;NA;NA
8894;19970508;1997-05-08 12:00:00;1997;5;8;19,85585117265520;25,32544074763140;16,238817828812401;NA;NA;NA;NA;NA;NA
8895;19970509;1997-05-09 12:00:00;1997;5;9;19,80016202286870;25,90083749088090;16,043277434175899;NA;NA;NA;NA;NA;NA
8896;19970510;1997-05-10 12:00:00;1997;5;10;18,33177427822710;25,20085850160540;14,429413578213101;NA;NA;NA;NA;NA;NA
8897;19970511;1997-05-11 12:00:00;1997;5;11;17,62446748598900;23,11257708856780;14,042822332583400;NA;NA;NA;NA;NA;NA
8898;19970512;1997-05-12 12:00:00;1997;5;12;17,11691284936930;22,76118198381990;13,509407608109100;NA;NA;NA;NA;NA;NA
8899;19970513;1997-05-13 12:00:00;1997;5;13;18,82732468803070;23,74070008522950;15,352636821235500;NA;NA;NA;NA;NA;NA
8900;19970514;1997-05-14 12:00:00;1997;5;14;19,18657736511220;24,56862134309060;15,600935187661300;NA;NA;NA;NA;NA;NA
8901;19970515;1997-05-15 12:00:00;1997;5;15;19,75960672887480;24,84178387549080;16,230735716817499;NA;NA;NA;NA;NA;NA
8902;19970516;1997-05-16 12:00:00;1997;5;16;19,94735465767690;24,76711666265690;16,473720756521100;NA;NA;NA;NA;NA;NA
8903;19970517;1997-05-17 12:00:00;1997;5;17;19,10627244201560;24,69450653074950;15,476037747174500;NA;NA;NA;NA;NA;NA
8904;19970518;1997-05-18 12:00:00;1997;5;18;19,48903156767730;25,31474466909020;15,799020123747500;NA;NA;NA;NA;NA;NA
8905;19970519;1997-05-19 12:00:00;1997;5;19;20,19775134448420;26,47342301391040;16,394771446553701;NA;NA;NA;NA;NA;NA
8906;19970520;1997-05-20 12:00:00;1997;5;20;20,70782829040270;26,55240972555160;16,992019283907702;NA;NA;NA;NA;NA;NA
8907;19970521;1997-05-21 12:00:00;1997;5;21;21,53014501624260;27,87468393409440;17,688197467393302;NA;NA;NA;NA;NA;NA
8908;19970522;1997-05-22 12:00:00;1997;5;22;22,46131773235670;28,31857304924470;18,711623327272100;NA;NA;NA;NA;NA;NA
8909;19970523;1997-05-23 12:00:00;1997;5;23;21,46356096436980;27,29572183133110;17,737138627008100;NA;NA;NA;NA;NA;NA
8910;19970524;1997-05-24 12:00:00;1997;5;24;20,95237469372130;26,55954044457900;17,285217753950899;NA;NA;NA;NA;NA;NA
8911;19970525;1997-05-25 12:00:00;1997;5;25;20,93643517303750;25,94999838477940;17,402033082442902;NA;NA;NA;NA;NA;NA
8912;19970526;1997-05-26 12:00:00;1997;5;26;20,42635822711900;25,87101167313820;16,804785245088901;NA;NA;NA;NA;NA;NA
8913;19970527;1997-05-27 12:00:00;1997;5;27;21,20055273106860;26,95145744561070;17,496922372577099;NA;NA;NA;NA;NA;NA
8914;19970528;1997-05-28 12:00:00;1997;5;28;21,31667198940040;26,84264491622680;17,661182346136101;NA;NA;NA;NA;NA;NA
8915;19970529;1997-05-29 12:00:00;1997;5;29;20,32365618017220;26,86177465542840;16,459876830158201;NA;NA;NA;NA;NA;NA
8916;19970530;1997-05-30 12:00:00;1997;5;30;22,66863681587140;29,23823417821470;18,756299187066599;NA;NA;NA;NA;NA;NA
8917;19970531;1997-05-31 12:00:00;1997;5;31;21,45882000561110;26,25374087421600;17,963959442722000;NA;NA;NA;NA;NA;NA
8918;19970601;1997-06-01 12:00:00;1997;6;1;20,19190106099550;24,77424738168430;16,766919226564401;NA;NA;NA;NA;NA;NA
8919;19970602;1997-06-02 12:00:00;1997;6;2;20,84382236328590;25,85112779464310;17,312457119030899;NA;NA;NA;NA;NA;NA
8920;19970603;1997-06-03 12:00:00;1997;6;3;23,71340648101850;29,84571915708770;19,880151907624899;NA;NA;NA;NA;NA;NA
8921;19970604;1997-06-04 12:00:00;1997;6;4;21,85247403335900;28,02833785856950;18,042460265043601;NA;NA;NA;NA;NA;NA
8922;19970605;1997-06-05 12:00:00;1997;6;5;21,07323491081180;27,49270887231030;17,222656911796101;NA;NA;NA;NA;NA;NA
8923;19970606;1997-06-06 12:00:00;1997;6;6;24,56790590806480;30,80027974190130;20,697186475599800;NA;NA;NA;NA;NA;NA
8924;19970607;1997-06-07 12:00:00;1997;6;7;21,56848166077650;27,61934819926280;17,791393113345201;NA;NA;NA;NA;NA;NA
8925;19970608;1997-06-08 12:00:00;1997;6;8;22,08834418405130;28,19549908180590;18,289486360744601;NA;NA;NA;NA;NA;NA
8926;19970609;1997-06-09 12:00:00;1997;6;9;22,07099167879870;28,51556009022390;18,197141612060101;NA;NA;NA;NA;NA;NA
8927;19970610;1997-06-10 12:00:00;1997;6;10;23,51445999029140;30,35282526723720;19,527161380699301;NA;NA;NA;NA;NA;NA
